Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
2942	9.80333	312.543	-96.297	1858.767	282.181	-175.044	2035.037	312.505	-28.144	1975.780	379.288	-169.407	1896.227	205.901	-102.181	1941.787	267.202	-208.318	1910.479
2943	9.80667	298.150	-90.659	1867.800	261.487	-173.055	2041.326	287.712	-24.299	1985.270	366.083	-160.882	1908.464	185.816	-102.791	1944.798	255.528	-205.218	1915.760
2944	9.81000	283.377	-84.901	1876.360	240.791	-171.106	2046.780	262.543	-20.501	1993.594	352.130	-152.152	1920.281	166.618	-102.504	1946.889	243.816	-201.931	1920.897
2945	9.81333	267.319	-78.477	1884.542	220.254	-169.130	2051.402	237.242	-17.111	2000.784	337.507	-143.283	1931.604	152.052	-104.139	1948.635	232.087	-198.700	1925.583
2946	9.81667	251.805	-72.653	1891.941	199.877	-167.109	2055.245	211.651	-13.831	2006.708	322.351	-134.573	1942.415	134.830	-104.689	1949.154	220.409	-194.931	1930.086
2947	9.82000	236.230	-66.973	1898.622	179.795	-165.023	2058.357	181.805	-9.807	2012.570	306.768	-125.931	1952.747	117.672	-104.356	1949.634	208.715	-191.072	1934.432
2948	9.82333	220.558	-61.297	1904.452	159.296	-162.662	2061.087	161.298	-8.010	2014.861	291.230	-118.508	1962.503	101.378	-104.263	1949.019	197.042	-187.252	1938.430
2949	9.82667	204.858	-55.481	1909.865	140.062	-160.290	2062.694	137.478	-5.240	2016.840	274.983	-110.153	1971.411	82.193	-103.453	1947.417	191.806	-177.489	1940.430
2950	9.83000	189.650	-49.871	1914.610	121.056	-157.652	2063.653	114.429	-2.693	2017.661	258.603	-102.539	1979.661	68.831	-103.227	1946.493	181.209	-172.317	1944.238
2951	9.83333	174.689	-44.290	1918.512	102.764	-154.868	2063.848	92.726	-0.485	2017.093	242.282	-94.491	1987.079	55.472	-102.274	1944.747	169.977	-167.194	1947.410
2952	9.83667	159.982	-38.633	1921.745	85.301	-151.910	2063.328	71.496	1.886	2016.045	226.121	-86.995	1993.830	41.885	-101.233	1942.060	150.563	-166.871	1951.415
2953	9.84000	145.491	-32.659	1924.299	68.636	-148.898	2062.244	50.904	4.480	2013.895	210.091	-79.448	1999.909	29.426	-99.759	1939.321	139.400	-161.011	1953.566
2954	9.84333	131.308	-26.385	1926.444	52.843	-145.559	2060.718	31.132	7.428	2011.396	190.751	-63.730	2003.448	16.854	-97.726	1936.588	129.041	-154.962	1955.548
2955	9.84667	117.618	-19.836	1928.029	38.242	-142.089	2058.796	17.561	15.380	2007.771	175.084	-54.931	2007.792	6.162	-95.507	1933.133	119.081	-148.617	1957.460
2956	9.85000	104.778	-13.091	1929.098	24.456	-138.219	2056.651	-0.121	18.503	2003.611	160.266	-46.269	2011.719	-3.890	-92.897	1929.631	109.951	-141.374	1958.912
2957	9.85333	92.181	-5.996	1929.807	11.787	-133.834	2054.469	-21.849	14.550	2000.551	146.007	-37.555	2015.104	-13.114	-89.842	1926.302	101.916	-133.934	1960.238
2958	9.85667	79.921	1.826	1930.242	0.024	-128.654	2052.284	-37.148	18.499	1996.313	131.465	-27.224	2017.742	-21.768	-86.082	1921.833	93.921	-125.531	1961.713
2959	9.86000	68.113	10.263	1930.228	-10.687	-122.819	2050.309	-52.770	21.716	1991.503	117.110	-16.025	2019.901	-29.465	-82.160	1918.962	86.028	-116.215	1963.414
2960	9.86333	55.922	19.891	1930.086	-20.615	-115.935	2048.487	-67.047	25.826	1986.751	103.311	-4.179	2021.649	-36.369	-76.956	1916.490	78.656	-105.813	1965.197
2961	9.86667	45.126	29.538	1929.570	-29.575	-108.185	2047.129	-80.211	30.803	1981.813	90.011	8.543	2023.006	-41.976	-70.873	1915.647	71.596	-94.630	1967.139
2962	9.87000	26.364	43.391	1929.992	-38.047	-99.170	2045.973	-92.064	36.764	1976.807	77.251	22.066	2023.940	-47.696	-64.079	1913.693	65.122	-82.526	1969.315
2963	9.87333	16.894	54.369	1929.000	-46.099	-88.919	2045.251	-103.049	43.675	1971.812	65.008	36.411	2024.603	-52.813	-56.409	1912.442	58.708	-69.609	1971.646
2964	9.87667	7.372	66.217	1927.881	-53.600	-77.589	2045.093	-113.118	51.691	1966.820	53.276	51.500	2024.888	-57.708	-47.747	1911.313	52.449	-55.698	1974.206
2965	9.88000	-1.710	78.934	1926.580	-61.326	-64.357	2045.393	-122.894	59.931	1961.577	42.072	67.519	2024.871	-62.268	-38.163	1910.881	46.285	-40.904	1976.952
2966	9.88333	-10.444	92.367	1925.236	-68.735	-49.841	2045.948	-131.276	70.653	1956.951	31.380	84.383	2024.537	-66.597	-27.499	1910.901	40.141	-25.117	1979.827
2967	9.88667	-7.018	101.103	1923.050	-76.031	-33.868	2046.977	-139.025	82.792	1952.470	21.303	102.116	2023.759	-70.919	-16.134	1911.045	33.108	-8.188	1982.972
2968	9.89000	-18.143	118.725	1923.959	-83.116	-16.562	2048.404	-146.186	96.307	1948.340	11.756	120.767	2022.662	-74.521	-2.138	1912.666	27.187	9.527	1986.042
2969	9.89333	-21.082	130.526	1918.827	-90.095	2.227	2050.239	-152.775	110.967	1944.511	2.721	140.408	2021.084	-78.611	11.851	1914.132	21.632	27.960	1989.210
2970	9.89667	-27.692	146.349	1916.983	-96.937	22.481	2052.469	-159.168	126.100	1941.069	-5.767	160.914	2019.152	-82.725	27.085	1916.659	15.690	47.509	1992.344
2971	9.90000	-34.121	162.784	1914.950	-103.811	44.051	2055.084	-165.456	141.455	1938.149	-13.855	182.246	2016.712	-87.102	43.037	1919.316	9.652	68.065	1995.526
2972	9.90333	-40.209	179.814	1912.886	-110.690	66.975	2057.740	-172.281	155.933	1936.004	-21.218	204.024	2013.766	-91.554	59.924	1922.348	3.638	89.512	1998.632
2973	9.90667	-45.967	198.974	1912.178	-117.461	91.349	2060.485	-178.106	173.908	1933.540	-28.945	227.038	2010.562	-96.304	77.792	1925.642	-2.433	111.883	2001.544
2974	9.91000	-51.959	215.046	1908.382	-124.136	116.948	2063.105	-183.824	192.649	1931.255	-36.015	250.468	2006.863	-101.223	96.861	1929.238	-8.583	135.056	2004.341
2975	9.91333	-57.692	233.799	1906.335	-130.896	143.867	2065.543	-189.803	211.815	1929.287	-43.007	274.551	2002.818	-106.467	116.929	1933.008	-14.764	159.257	2006.996
2976	9.91667	-63.383	253.115	1904.099	-137.713	171.948	2067.730	-195.666	232.122	1927.421	-49.937	299.345	1998.482	-112.437	138.055	1937.027	-21.185	184.353	2009.387
2977	9.92000	-69.049	273.207	1901.792	-144.608	200.903	2069.406	-201.534	253.674	1925.689	-58.336	325.572	1994.268	-118.277	160.134	1941.201	-31.833	212.193	2012.506
2978	9.92333	-74.801	293.954	1899.531	-151.775	231.325	2070.728	-207.456	276.122	1924.029	-64.510	351.204	1989.206	-124.402	183.313	1945.434	-38.169	238.861	2014.101
2979	9.92667	-80.517	315.549	1897.097	-159.023	262.698	2071.538	-213.488	299.604	1922.237	-72.224	377.914	1984.566	-130.426	207.550	1949.202	-45.127	266.516	2015.562
2980	9.93000	-86.343	337.822	1894.499	-166.408	295.038	2071.688	-220.368	322.579	1920.556	-78.835	404.708	1979.135	-135.930	235.518	1952.953	-52.145	294.992	2016.507
2981	9.93333	-96.309	373.370	1890.238	-173.657	328.572	2071.251	-226.981	347.433	1918.471	-85.116	431.905	1973.338	-144.097	259.973	1956.642	-56.519	323.004	2016.311
2982	9.93667	-102.496	396.447	1887.265	-181.100	362.667	2070.282	-233.834	373.078	1916.458	-90.854	459.427	1967.099	-151.548	287.591	1959.572	-62.867	352.645	2016.132
2983	9.94000	-109.096	420.427	1884.135	-188.391	397.625	2068.613	-240.865	399.871	1914.305	-97.077	487.607	1960.514	-159.278	316.293	1962.226	-69.315	383.067	2015.270
2984	9.94333	-116.261	445.439	1881.012	-195.957	433.526	2066.648	-248.205	427.776	1912.141	-103.602	516.491	1953.520	-167.129	346.210	1964.724	-76.996	415.162	2013.867
2985	9.94667	-123.879	471.126	1877.463	-203.247	470.373	2063.705	-255.937	456.631	1909.680	-110.506	545.998	1945.969	-175.594	377.327	1966.807	-83.978	447.524	2011.634
2986	9.95000	-131.584	497.276	1873.271	-209.970	508.941	2059.561	-264.160	486.411	1906.909	-116.824	575.677	1937.418	-183.094	409.074	1968.171	-91.540	481.341	2008.324
2987	9.95333	-140.346	525.016	1868.717	-217.240	547.485	2054.804	-272.868	517.164	1903.802	-124.243	606.475	1928.447	-192.025	443.033	1968.535	-99.184	515.938	2004.133
2988	9.95667	-149.838	553.983	1863.233	-224.517	586.639	2049.026	-282.047	548.996	1900.302	-132.102	638.044	1918.608	-201.028	477.375	1967.288	-107.241	551.611	1998.427
2989	9.96000	-160.287	583.959	1857.078	-231.577	626.715	2042.183	-291.699	582.045	1896.307	-140.668	670.403	1907.792	-211.398	514.638	1965.559	-115.425	587.988	1991.507
2990	9.96333	-171.855	616.251	1849.659	-238.664	667.220	2033.994	-301.764	616.417	1891.532	-151.998	704.830	1896.568	-220.985	551.992	1962.212	-123.730	625.067	1982.865
2991	9.96667	-183.278	648.866	1840.786	-245.622	708.364	2024.319	-312.184	652.129	1885.452	-161.598	739.002	1883.323	-230.410	590.188	1956.820	-132.207	662.783	1972.518
2992	9.97000	-195.109	682.599	1830.320	-252.578	750.095	2012.811	-322.806	689.078	1877.712	-171.373	773.966	1868.782	-240.425	629.773	1949.494	-140.796	700.955	1960.107
2993	9.97333	-207.231	717.425	1817.906	-258.893	792.527	1999.150	-333.504	727.237	1868.099	-181.395	809.703	1852.670	-250.360	670.061	1939.828	-149.531	739.569	1945.495
2994	9.97667	-219.610	753.225	1803.104	-265.724	834.438	1983.315	-344.207	766.431	1856.308	-191.702	846.264	1834.270	-260.407	711.166	1927.429	-157.347	777.335	1928.507
2995	9.98000	-231.971	790.536	1786.054	-271.960	876.600	1965.345	-354.781	806.748	1842.185	-202.023	883.642	1814.058	-270.125	753.685	1912.073	-165.997	816.537	1909.332
2996	9.98333	-244.219	828.918	1765.923	-277.949	918.192	1944.715	-364.978	847.736	1825.147	-212.260	921.899	1791.644	-279.629	795.325	1893.356	-174.611	855.832	1886.978
2997	9.98667	-255.867	868.221	1742.444	-283.395	958.876	1921.498	-374.630	888.673	1804.587	-222.007	960.939	1766.775	-288.647	836.618	1870.832	-183.121	894.916	1861.511
2998	9.99000	-267.288	908.583	1714.892	-288.026	997.671	1894.866	-383.511	930.893	1780.379	-231.641	1000.665	1738.941	-296.841	876.871	1844.378	-190.730	932.866	1832.214
2999	9.99333	0.000	0.000	0.000	-291.914	1034.748	1865.501	-392.055	972.095	1752.740	-240.060	1040.350	1708.049	-303.891	915.253	1813.774	-197.727	969.828	1798.881
3000	9.99667	-287.188	988.132	1648.891	-294.689	1069.592	1833.085	-400.271	1012.828	1722.338	-244.656	1077.700	1673.889	-308.960	950.946	1779.598	-203.905	1005.661	1761.567
3001	10.00000	-297.661	1029.726	1609.927	-295.769	1100.256	1797.607	-408.474	1054.221	1688.752	-251.767	1117.143	1637.429	-313.429	985.115	1741.062	-209.277	1040.360	1719.422
3002	10.00333	-308.427	1073.036	1567.428	-296.652	1130.525	1759.854	-415.298	1094.987	1652.861	-260.007	1158.464	1598.371	-316.765	1016.468	1696.516	-214.264	1073.396	1672.336
3003	10.00667	-320.919	1121.080	1521.789	-296.134	1158.553	1718.540	-421.556	1136.496	1614.983	-271.418	1203.943	1558.278	-320.778	1046.377	1643.791	-220.380	1107.408	1621.256
3004	10.01000	-331.747	1170.939	1474.792	-294.701	1183.926	1674.313	-425.892	1176.722	1575.512	-278.194	1248.293	1516.946	-325.914	1079.899	1585.803	-225.835	1144.009	1565.250
3005	10.01333	-345.210	1220.786	1430.529	-291.833	1207.439	1626.286	-429.429	1214.865	1536.096	-284.845	1293.534	1476.888	-339.800	1114.634	1533.228	-233.129	1184.576	1507.834
3006	10.01667	-354.834	1275.513	1386.392	-288.927	1231.284	1575.208	-432.593	1251.737	1496.747	-291.190	1337.435	1438.280	-333.355	1157.915	1466.033	-244.531	1228.983	1450.968
3007	10.02000	-365.646	1325.566	1346.078	-287.204	1255.402	1522.417	-434.991	1286.188	1458.378	-296.767	1379.347	1400.460	-341.112	1197.807	1405.759	-250.920	1270.138	1394.686
3008	10.02333	-372.825	1373.045	1306.846	-286.173	1281.490	1467.294	-436.768	1319.996	1419.225	-301.012	1420.564	1362.956	-349.201	1240.039	1348.626	-251.658	1307.375	1340.138
3009	10.02667	-378.950	1423.759	1268.208	-285.348	1308.277	1410.739	-437.077	1365.323	1375.731	-305.524	1460.960	1326.265	-359.543	1282.835	1292.873	-259.474	1350.147	1286.426
3010	10.03000	-386.966	1470.422	1232.189	-282.608	1342.833	1349.488	-438.586	1397.581	1335.162	-308.584	1497.791	1290.924	-367.970	1328.019	1235.704	-266.807	1393.144	1233.704
3011	10.03333	-393.591	1515.408	1198.343	-287.655	1368.127	1291.907	-439.569	1429.342	1293.757	-312.639	1535.346	1254.235	-376.603	1374.067	1180.903	-274.574	1438.133	1182.201
3012	10.03667	-401.841	1558.918	1165.658	-286.669	1403.333	1229.609	-440.136	1460.666	1251.023	-316.463	1571.363	1217.341	-385.807	1421.115	1127.671	-284.990	1486.403	1132.326
3013	10.04000	-407.085	1599.989	1133.863	-290.216	1436.559	1168.201	-440.699	1491.440	1207.417	-318.938	1604.786	1180.733	-395.772	1468.697	1076.704	-293.289	1531.819	1084.144
3014	10.04333	-411.599	1638.920	1102.011	-297.739	1469.530	1108.058	-441.216	1521.521	1163.130	-322.247	1638.057	1143.366	-405.281	1516.688	1027.792	-300.983	1576.937	1037.652
3015	10.04667	-406.432	1674.334	1076.779	-303.743	1505.589	1046.936	-441.280	1550.726	1117.718	-309.139	1655.192	1108.287	-414.488	1563.481	980.833	-309.698	1622.467	993.491
3016	10.05000	-414.806	1704.878	1049.517	-308.124	1544.223	985.803	-442.943	1570.283	1074.319	-312.333	1687.445	1068.319	-422.358	1615.711	934.721	-328.258	1677.367	947.756
3017	10.05333	-415.330	1736.883	1016.774	-314.952	1582.958	926.259	-443.348	1599.632	1026.843	-313.477	1717.002	1027.943	-430.717	1665.650	891.213	-335.344	1722.048	906.276
3018	10.05667	-414.521	1768.914	982.103	-322.012	1622.922	868.333	-445.812	1633.913	976.915	-313.120	1745.200	986.549	-439.650	1713.010	850.479	-340.679	1765.114	866.971
3019	10.06000	-410.947	1798.439	947.796	-330.022	1671.144	810.508	-446.200	1666.152	926.924	-312.470	1772.385	943.960	-448.587	1759.548	811.551	-336.369	1803.931	829.632
