FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_MARKERS	6
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	3D
MARKER_NAMES	handball_6 - 1	handball_6 - 2	handball_6 - 3	handball_6 - 4	handball_6 - 5	handball_6 - 6
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	handball_6 - 1 X	handball_6 - 1 Y	handball_6 - 1 Z	handball_6 - 2 X	handball_6 - 2 Y	handball_6 - 2 Z	handball_6 - 3 X	handball_6 - 3 Y	handball_6 - 3 Z	handball_6 - 4 X	handball_6 - 4 Y	handball_6 - 4 Z	handball_6 - 5 X	handball_6 - 5 Y	handball_6 - 5 Z	handball_6 - 6 X	handball_6 - 6 Y	handball_6 - 6 Z	
136	0.45000	72.777	1003.795	1069.303	244.238	1027.712	1167.846	107.621	1112.580	1148.295	165.866	1004.542	1021.442	115.886	980.252	1199.304	179.895	925.994	1109.946
137	0.45333	72.405	1003.449	1070.238	246.438	1025.290	1168.735	110.767	1112.952	1151.250	165.372	1003.980	1022.194	115.630	980.043	1200.125	179.557	925.574	1110.666
138	0.45667	72.098	1003.059	1071.130	244.239	1026.828	1168.747	107.501	1111.993	1149.745	164.759	1003.824	1022.594	115.490	979.757	1200.930	179.275	925.100	1111.490
139	0.46000	71.844	1002.683	1072.021	244.193	1026.348	1169.170	107.571	1111.697	1150.342	164.545	1003.147	1023.493	115.351	979.536	1201.713	178.971	924.674	1112.200
140	0.46333	71.605	1002.232	1072.866	244.148	1025.814	1169.861	107.569	1111.301	1151.010	164.178	1002.350	1024.276	115.192	979.217	1202.723	178.696	924.185	1112.931
141	0.46667	71.269	1001.872	1073.798	244.049	1025.421	1170.431	107.479	1110.963	1151.828	163.641	1002.055	1024.875	115.234	978.929	1203.447	178.334	923.675	1113.632
142	0.47000	70.983	1001.487	1074.731	243.811	1025.079	1170.851	107.328	1110.599	1152.678	163.140	1001.726	1025.648	115.356	978.600	1204.405	178.093	923.184	1114.452
143	0.47333	70.659	1001.152	1075.714	243.713	1024.638	1171.319	107.334	1110.323	1153.385	162.772	1001.119	1026.489	115.258	978.389	1205.357	177.789	922.800	1115.256
144	0.47667	70.456	1000.761	1076.642	246.057	1022.137	1172.407	109.425	1109.998	1154.554	162.551	1000.340	1027.258	115.317	978.121	1206.080	177.497	922.347	1115.982
145	0.48000	70.298	1000.346	1077.482	246.706	1021.172	1173.405	109.912	1109.653	1155.553	162.141	999.972	1027.955	115.320	977.859	1207.044	177.330	921.924	1116.795
146	0.48333	70.150	999.928	1078.366	246.837	1020.687	1173.930	110.060	1109.295	1156.308	161.902	999.434	1028.735	115.468	977.525	1208.008	177.224	921.500	1117.659
147	0.48667	69.913	999.515	1079.280	246.815	1020.260	1174.405	110.098	1109.003	1156.846	161.776	998.784	1029.563	115.308	977.351	1208.754	177.078	921.090	1118.492
148	0.49000	69.748	999.115	1080.178	243.714	1022.466	1174.448	110.720	1109.412	1159.294	161.321	998.366	1030.206	115.390	977.031	1209.636	176.967	920.803	1119.559
149	0.49333	69.545	998.706	1081.087	243.841	1021.913	1175.134	107.669	1108.326	1157.634	161.181	997.645	1031.094	115.457	976.752	1210.657	176.832	920.402	1120.479
150	0.49667	69.383	998.312	1081.976	243.665	1021.679	1175.863	107.524	1108.036	1158.214	161.028	997.093	1031.916	115.370	976.580	1211.342	176.806	920.007	1121.512
151	0.50000	69.332	997.890	1082.818	245.690	1019.492	1176.768	109.270	1107.782	1159.286	160.862	996.717	1032.585	115.207	976.419	1212.228	176.813	919.627	1122.520
152	0.50333	69.336	997.443	1083.580	246.468	1018.530	1177.644	109.964	1107.478	1160.008	160.826	996.082	1033.399	115.209	976.216	1213.119	176.716	919.199	1123.425
153	0.50667	69.296	997.000	1084.394	243.460	1020.825	1177.986	107.348	1107.232	1159.872	160.708	995.524	1034.230	115.070	976.088	1213.857	176.793	919.050	1124.762
154	0.51000	69.309	996.617	1085.184	243.787	1020.258	1178.606	110.860	1107.491	1163.134	160.784	994.822	1035.116	115.094	975.853	1214.745	176.646	918.662	1125.565
155	0.51333	69.316	996.147	1085.940	243.872	1019.952	1179.280	107.770	1106.692	1161.001	160.716	994.458	1035.658	115.058	975.697	1215.534	176.601	918.303	1126.580
156	0.51667	69.450	995.716	1086.599	246.230	1017.659	1180.633	109.751	1106.434	1162.039	160.830	993.859	1036.543	114.972	975.554	1216.337	176.828	918.060	1127.618
157	0.52000	69.637	995.198	1087.165	243.991	1019.419	1180.957	107.883	1106.104	1161.964	161.024	993.285	1037.379	115.090	975.352	1217.109	176.804	917.673	1128.493
158	0.52333	69.960	994.671	1087.718	243.973	1019.119	1181.630	107.996	1105.762	1162.370	161.273	992.662	1038.148	115.165	975.126	1218.095	176.956	917.219	1129.530
159	0.52667	70.189	994.167	1088.256	244.091	1018.853	1182.448	108.082	1105.486	1162.845	161.394	992.296	1038.842	115.177	974.966	1218.747	176.866	916.843	1130.337
160	0.53000	70.339	993.752	1088.879	244.286	1018.534	1183.420	108.275	1105.178	1163.386	161.647	991.672	1039.746	115.379	974.778	1219.444	177.123	916.521	1131.310
161	0.53333	70.603	993.217	1089.454	246.379	1016.551	1184.427	110.072	1104.913	1164.221	161.928	991.094	1040.536	115.370	974.629	1220.408	177.402	916.228	1132.374
162	0.53667	70.904	992.722	1089.960	244.447	1018.095	1184.924	108.464	1104.532	1164.285	162.137	990.652	1041.228	115.732	974.318	1221.027	177.419	915.831	1133.212
163	0.54000	71.375	992.231	1090.429	244.780	1017.754	1185.922	108.833	1104.131	1164.819	162.612	990.006	1042.011	116.198	973.902	1221.779	177.630	915.450	1134.196
164	0.54333	71.809	991.707	1090.874	245.005	1017.514	1186.624	109.135	1103.699	1165.339	163.116	989.306	1042.855	116.842	973.439	1222.815	177.983	915.110	1135.214
165	0.54667	72.262	991.241	1091.383	246.975	1015.680	1187.829	110.949	1103.451	1166.146	163.599	988.709	1043.687	116.977	973.277	1223.636	178.151	914.773	1136.137
166	0.55000	72.533	990.749	1091.876	245.286	1017.193	1188.458	109.486	1103.081	1166.270	163.995	988.249	1044.385	117.420	972.974	1224.410	178.256	914.461	1136.988
167	0.55333	72.919	990.271	1092.366	245.565	1016.943	1189.197	109.779	1102.695	1166.952	164.319	987.860	1045.104	118.096	972.542	1225.353	178.450	914.147	1137.845
168	0.55667	73.502	989.799	1092.847	245.852	1016.740	1190.092	110.098	1102.427	1167.449	164.783	987.397	1045.900	118.499	972.354	1226.295	178.854	913.936	1138.948
169	0.56000	73.958	989.300	1093.315	248.208	1014.715	1191.504	112.225	1102.193	1168.248	165.471	986.723	1046.757	118.697	972.252	1226.993	179.048	913.593	1139.741
170	0.56333	74.381	988.764	1093.717	246.187	1016.561	1191.732	110.546	1101.812	1168.015	166.077	986.106	1047.493	119.136	972.023	1227.745	179.441	913.255	1140.677
171	0.56667	74.988	988.306	1094.240	246.676	1016.263	1192.567	111.048	1101.548	1168.655	166.538	985.810	1048.196	119.694	971.822	1228.752	179.773	912.998	1141.564
172	0.57000	75.185	987.737	1094.699	249.191	1014.132	1194.052	113.169	1101.260	1169.625	167.155	985.242	1048.986	120.113	971.644	1229.565	180.215	912.748	1142.560
173	0.57333	72.386	990.329	1100.232	247.100	1016.105	1194.259	112.139	1101.644	1172.267	167.584	984.934	1049.747	120.643	971.401	1230.244	180.484	912.336	1143.415
174	0.57667	73.121	989.774	1100.677	247.502	1015.928	1194.962	112.569	1101.346	1172.454	168.405	984.229	1050.522	121.076	971.200	1230.877	181.148	912.187	1144.574
175	0.58000	73.929	989.280	1101.296	248.043	1015.722	1195.927	113.073	1101.021	1173.029	168.980	983.787	1051.200	121.540	970.955	1231.692	181.546	911.837	1145.319
176	0.58333	74.465	988.855	1101.927	250.347	1014.043	1197.050	115.038	1100.724	1173.916	169.761	983.210	1052.005	121.974	970.662	1232.427	182.149	911.541	1146.204
177	0.58667	74.950	988.440	1102.722	248.935	1015.538	1197.463	113.775	1100.376	1174.032	170.414	982.803	1052.723	122.523	970.513	1233.096	183.413	911.376	1147.488
178	0.59000	75.516	988.029	1103.376	249.577	1015.297	1198.276	114.363	1100.073	1174.550	171.144	982.281	1053.434	123.118	970.254	1233.755	184.012	911.118	1148.373
179	0.59333	76.204	987.521	1103.987	252.285	1013.278	1199.558	116.633	1099.768	1175.692	171.620	981.948	1054.135	123.723	969.977	1234.545	184.512	910.785	1149.072
180	0.59667	76.933	987.011	1104.657	250.400	1015.243	1199.723	115.039	1099.416	1175.533	172.392	981.479	1054.820	124.250	969.799	1235.215	185.348	910.607	1150.087
181	0.60000	77.686	986.463	1105.129	251.039	1015.054	1200.268	115.663	1099.083	1175.851	173.159	980.958	1055.506	124.928	969.590	1235.805	185.870	910.223	1150.699
182	0.60333	78.430	985.921	1105.904	251.700	1014.937	1201.036	116.275	1098.752	1176.273	174.012	980.333	1056.194	125.656	969.407	1236.427	186.546	909.945	1151.449
183	0.60667	79.036	985.446	1106.372	252.544	1014.733	1201.894	116.844	1098.374	1176.757	174.789	979.851	1056.842	126.328	969.117	1237.083	187.733	909.717	1152.475
184	0.61000	79.878	984.896	1107.086	253.087	1014.732	1202.399	117.278	1097.964	1177.313	175.499	979.415	1057.482	127.082	968.732	1237.959	188.491	909.440	1153.193
185	0.61333	80.543	984.416	1107.624	253.730	1014.687	1202.940	117.792	1097.598	1177.805	176.248	978.972	1058.113	127.904	968.398	1238.715	189.217	909.174	1153.816
186	0.61667	81.394	983.868	1108.315	254.164	1014.703	1203.467	118.114	1097.170	1178.328	176.902	978.662	1058.750	128.726	968.024	1239.209	190.204	908.945	1154.660
187	0.62000	82.155	983.294	1108.835	254.958	1014.604	1204.130	118.698	1096.809	1178.824	177.628	978.377	1059.321	129.604	967.768	1239.717	190.948	908.661	1155.221
188	0.62333	83.002	982.728	1109.476	255.912	1014.446	1204.810	119.469	1096.429	1179.314	178.598	977.873	1060.018	130.492	967.484	1240.365	191.855	908.369	1155.896
189	0.62667	83.784	982.122	1109.996	256.673	1014.391	1205.302	120.025	1095.978	1179.771	179.434	977.452	1060.579	131.423	967.102	1241.001	192.761	908.037	1156.448
190	0.63000	84.617	981.553	1110.621	257.389	1014.330	1205.741	120.571	1095.589	1180.198	180.192	977.017	1061.143	132.287	966.806	1241.647	193.764	907.836	1157.179
191	0.63333	85.449	981.000	1111.221	258.081	1014.336	1206.168	121.112	1095.160	1180.654	181.032	976.589	1061.786	133.277	966.437	1242.218	194.753	907.554	1157.835
192	0.63667	86.281	980.409	1111.912	258.926	1014.242	1206.725	121.611	1094.659	1181.160	181.785	976.177	1062.356	134.151	966.042	1242.664	196.349	907.348	1158.827
193	0.64000	87.156	979.783	1112.475	259.866	1014.154	1207.261	122.307	1094.221	1181.587	182.636	975.679	1062.884	135.156	965.710	1243.272	197.349	907.043	1159.396
194	0.64333	87.988	979.164	1113.148	260.533	1014.148	1207.793	122.908	1093.779	1181.921	183.676	975.061	1063.427	136.112	965.438	1243.841	198.234	906.684	1159.849
195	0.64667	88.852	978.538	1113.650	261.413	1014.122	1208.203	123.481	1093.358	1182.459	184.415	974.870	1063.979	137.139	965.100	1244.473	199.293	906.447	1160.437
196	0.65000	89.701	977.954	1114.317	262.350	1014.040	1208.577	124.118	1092.931	1183.041	185.090	974.599	1064.481	138.122	964.712	1245.068	200.254	906.180	1160.963
197	0.65333	90.531	977.375	1114.900	263.206	1013.990	1208.930	124.715	1092.449	1183.478	185.995	974.140	1065.016	139.085	964.251	1245.586	201.386	905.939	1161.555
198	0.65667	91.506	976.780	1115.502	263.988	1013.964	1209.295	125.281	1091.984	1183.901	186.762	973.742	1065.499	140.134	963.914	1246.128	202.771	905.725	1162.280
199	0.66000	92.442	976.162	1116.007	264.850	1013.910	1209.662	125.909	1091.563	1184.246	187.580	973.372	1065.980	141.112	963.649	1246.643	204.003	905.472	1162.959
200	0.66333	93.301	975.590	1116.644	265.892	1013.769	1210.030	126.758	1091.145	1184.704	188.569	972.855	1066.569	142.210	963.275	1247.193	204.874	905.201	1163.311
201	0.66667	94.116	975.047	1117.207	266.793	1013.721	1210.550	127.376	1090.712	1185.282	189.301	972.578	1066.993	143.261	962.908	1247.849	205.970	904.933	1163.873
202	0.67000	95.053	974.480	1117.794	267.555	1013.724	1210.845	127.919	1090.259	1185.745	190.072	972.323	1067.467	144.256	962.563	1248.356	207.226	904.655	1164.472
203	0.67333	96.019	973.929	1118.328	268.562	1013.619	1211.306	128.687	1089.874	1186.221	190.904	972.031	1067.945	145.293	962.267	1248.855	208.253	904.402	1164.926
204	0.67667	96.909	973.391	1118.947	269.468	1013.574	1211.668	129.436	1089.532	1186.593	191.816	971.679	1068.423	146.318	962.076	1249.288	209.215	904.136	1165.325
205	0.68000	97.864	972.879	1119.446	270.258	1013.541	1211.994	130.126	1089.141	1186.878	192.723	971.227	1068.865	147.369	961.829	1249.726	210.360	903.882	1165.816
206	0.68333	98.782	972.324	1119.945	271.270	1013.385	1212.373	130.927	1088.747	1187.182	193.691	970.752	1069.334	148.315	961.584	1250.256	211.658	903.643	1166.456
207	0.68667	99.669	971.796	1120.536	272.262	1013.298	1212.627	131.723	1088.393	1187.503	194.627	970.310	1069.812	149.285	961.348	1250.740	212.714	903.414	1166.903
208	0.69000	100.567	971.277	1121.024	273.213	1013.206	1212.949	132.488	1088.151	1187.715	195.411	969.975	1070.256	150.067	961.371	1251.156	213.700	903.203	1167.242
209	0.69333	101.474	970.771	1121.626	274.151	1013.123	1213.307	133.178	1087.870	1188.065	196.124	969.881	1070.611	150.862	961.376	1251.522	215.076	902.925	1167.893
210	0.69667	102.549	970.229	1121.983	274.937	1013.095	1213.570	133.894	1087.603	1188.137	197.095	969.564	1071.087	151.701	961.370	1251.780	216.118	902.725	1168.297
211	0.70000	103.529	969.681	1122.544	275.918	1013.058	1213.961	134.752	1087.354	1188.164	198.253	969.021	1071.600	152.382	961.452	1252.112	217.164	902.393	1168.686
212	0.70333	104.530	969.096	1122.936	276.913	1012.913	1214.390	135.557	1086.977	1188.388	199.197	968.586	1072.034	153.322	961.250	1252.433	218.256	902.139	1169.092
213	0.70667	106.891	967.626	1121.151	277.829	1012.850	1214.722	135.972	1085.520	1188.657	200.149	968.142	1072.456	155.673	959.209	1253.152	219.543	901.669	1169.628
214	0.71000	106.085	968.137	1123.482	278.761	1012.767	1215.184	136.820	1085.537	1189.960	200.991	967.836	1072.835	156.628	959.129	1253.510	220.690	901.641	1170.118
215	0.71333	107.189	967.531	1123.989	279.774	1012.652	1215.653	137.546	1085.071	1190.554	201.836	967.700	1073.225	157.670	958.683	1254.028	221.722	901.384	1170.478
216	0.71667	109.876	965.938	1122.556	280.658	1012.568	1215.836	138.187	1084.176	1189.804	203.075	967.053	1073.684	158.853	958.119	1254.555	223.186	900.988	1171.130
217	0.72000	110.942	965.312	1122.992	281.713	1012.474	1216.241	139.034	1083.706	1190.172	204.167	966.631	1074.032	159.962	957.677	1255.047	224.068	900.651	1171.390
218	0.72333	110.177	965.735	1125.179	282.699	1012.374	1216.496	139.963	1083.657	1191.292	205.129	966.210	1074.430	160.911	957.567	1255.366	225.252	900.362	1171.821
219	0.72667	111.310	965.045	1125.636	283.674	1012.293	1216.863	140.781	1083.199	1191.534	206.210	965.715	1074.885	162.021	957.258	1255.747	226.237	900.050	1172.173
220	0.73000	114.104	963.353	1124.049	284.358	1012.396	1217.119	141.146	1082.367	1190.681	207.149	965.356	1075.291	162.989	956.949	1256.154	227.606	899.681	1172.761
221	0.73333	115.020	962.842	1124.677	285.406	1012.260	1217.486	141.944	1081.936	1191.227	208.076	965.114	1075.639	164.073	956.516	1256.571	228.680	899.448	1173.178
222	0.73667	114.338	963.278	1126.793	286.088	1012.359	1217.926	142.654	1081.840	1192.331	209.148	964.662	1076.151	164.968	956.355	1256.927	229.856	899.139	1173.684
223	0.74000	115.546	962.597	1127.252	286.978	1012.316	1218.364	143.445	1081.311	1192.605	210.347	964.070	1076.617	166.166	955.941	1257.383	230.899	898.837	1174.022
224	0.74333	118.462	960.827	1125.467	287.833	1012.348	1218.798	143.968	1080.469	1191.627	211.511	963.489	1077.047	167.280	955.573	1257.789	232.115	898.692	1174.584
225	0.74667	119.413	960.286	1125.992	288.826	1012.296	1219.207	144.700	1079.992	1192.096	212.484	963.113	1077.387	168.375	955.120	1258.272	233.242	898.492	1174.934
226	0.75000	120.397	959.750	1126.488	289.750	1012.215	1219.495	145.389	1079.606	1192.541	213.287	963.012	1077.731	169.335	954.847	1258.717	234.396	898.261	1175.418
227	0.75333	119.636	960.247	1128.683	293.278	1009.848	1220.514	148.567	1079.914	1194.288	214.413	962.629	1078.143	170.240	954.754	1259.095	235.521	898.068	1175.965
228	0.75667	122.612	958.548	1127.101	294.387	1009.614	1220.840	150.514	1080.612	1193.068	215.478	962.145	1078.559	171.391	954.378	1259.512	236.782	897.871	1176.471
229	0.76000	123.701	957.955	1127.462	295.696	1009.183	1221.287	151.282	1080.229	1193.201	216.616	961.602	1078.970	172.541	953.899	1259.888	237.896	897.631	1176.912
230	0.76333	124.796	957.329	1127.718	296.541	1009.188	1221.590	152.068	1079.904	1193.102	217.743	961.158	1079.383	173.581	953.606	1260.202	239.024	897.444	1177.417
231	0.76667	126.770	955.713	1126.787	297.374	1009.219	1221.855	152.850	1079.490	1193.504	218.801	960.887	1079.801	174.141	953.600	1260.578	240.236	897.290	1177.841
232	0.77000	127.826	955.053	1126.980	298.424	1009.134	1222.235	152.367	1077.137	1193.515	219.908	960.560	1080.175	175.376	953.295	1261.027	241.406	897.126	1178.303
233	0.77333	127.704	955.991	1128.988	299.344	1009.042	1222.737	154.028	1078.665	1194.193	220.823	960.367	1080.485	176.430	953.039	1261.366	242.478	896.916	1178.739
234	0.77667	128.861	955.480	1129.280	300.250	1009.130	1223.204	155.069	1078.392	1194.357	221.829	960.018	1080.853	177.326	952.773	1261.771	243.770	896.856	1179.277
235	0.78000	130.047	954.988	1129.452	301.169	1009.077	1223.616	155.811	1078.016	1194.635	222.894	959.830	1081.235	178.372	952.399	1262.212	244.857	896.609	1179.502
236	0.78333	131.670	953.706	1128.820	302.083	1009.029	1224.041	156.540	1077.786	1194.680	224.127	959.495	1081.624	179.367	952.284	1262.507	245.974	896.458	1179.962
237	0.78667	132.261	953.985	1129.798	302.960	1009.173	1224.398	156.472	1075.856	1195.703	225.065	959.315	1082.020	180.440	952.103	1262.957	247.064	896.366	1180.354
238	0.79000	133.017	953.973	1130.580	303.836	1009.169	1224.671	157.402	1076.817	1194.262	226.176	959.010	1082.445	178.238	954.458	1262.854	248.300	896.293	1180.888
239	0.79333	134.029	953.672	1131.000	304.776	1009.065	1225.029	158.151	1076.537	1194.852	226.932	959.124	1082.767	179.207	954.124	1263.204	249.331	896.164	1181.251
240	0.79667	135.756	952.485	1130.206	305.617	1009.152	1225.358	159.695	1076.673	1196.133	228.105	958.906	1083.205	182.378	952.265	1263.780	250.482	896.091	1181.659
241	0.80000	136.489	952.137	1130.690	306.528	1009.183	1225.645	160.602	1076.427	1196.371	229.224	958.629	1083.603	183.836	951.843	1264.122	251.569	896.037	1182.051
242	0.80333	137.346	952.508	1131.545	307.429	1008.915	1226.106	160.569	1074.796	1196.997	230.171	958.561	1083.865	184.913	951.497	1264.435	252.624	895.913	1182.398
243	0.80667	138.270	952.255	1131.938	308.298	1008.979	1226.506	161.347	1075.643	1195.636	231.228	958.553	1084.234	182.837	953.729	1264.448	253.780	895.835	1182.810
244	0.81000	139.534	950.922	1131.380	309.228	1009.077	1226.982	161.704	1074.916	1195.723	232.187	958.465	1084.586	184.230	953.292	1264.922	254.904	895.848	1183.171
245	0.81333	140.549	950.531	1131.651	310.159	1009.108	1227.432	163.773	1075.619	1197.673	233.264	958.201	1085.021	187.545	951.311	1265.563	256.271	895.533	1183.658
246	0.81667	141.474	951.202	1132.692	311.020	1009.153	1227.784	164.628	1075.345	1198.075	234.201	958.213	1085.330	188.819	950.832	1266.018	257.416	895.655	1184.158
247	0.82000	142.484	950.925	1133.075	312.002	1009.094	1228.135	165.483	1075.073	1198.308	235.392	958.063	1085.712	189.893	950.543	1266.422	258.446	895.602	1184.421
248	0.82333	143.408	950.720	1133.536	312.979	1009.164	1228.484	166.304	1074.953	1198.523	236.492	957.776	1086.093	187.955	952.851	1266.415	259.540	895.524	1184.832
249	0.82667	144.271	949.490	1133.300	314.697	1009.702	1229.442	165.958	1073.030	1198.816	237.526	957.513	1086.503	191.544	950.689	1267.178	260.685	895.348	1185.204
250	0.83000	145.473	950.054	1134.159	315.305	1009.626	1229.703	167.861	1074.494	1199.422	238.381	957.666	1086.847	192.937	950.113	1267.572	261.844	895.455	1185.800
251	0.83333	146.339	949.836	1134.740	315.942	1009.569	1229.932	168.612	1074.237	1199.832	239.310	957.624	1087.255	193.935	949.900	1267.936	262.875	895.376	1186.090
252	0.83667	147.365	949.644	1135.212	316.522	1009.453	1230.171	169.473	1074.024	1200.236	240.254	957.482	1087.723	192.048	952.137	1267.940	264.069	895.197	1186.558
253	0.84000	148.588	948.305	1134.755	317.345	1009.478	1230.484	168.718	1071.993	1200.235	241.226	957.425	1088.090	195.589	950.042	1268.514	265.213	895.193	1187.002
254	0.84333	149.653	948.737	1135.654	318.254	1009.548	1230.846	169.785	1072.071	1200.972	242.199	957.345	1088.512	196.541	949.888	1269.216	266.246	895.242	1187.387
255	0.84667	150.357	948.525	1136.328	319.270	1009.730	1231.297	171.637	1073.252	1201.435	243.212	957.142	1088.957	198.099	949.264	1269.917	267.387	895.217	1187.850
256	0.85000	151.178	948.276	1136.972	320.034	1009.750	1231.685	172.409	1073.043	1201.702	244.093	956.930	1089.401	199.076	949.349	1270.384	268.503	894.999	1188.105
257	0.85333	152.106	947.939	1137.528	320.899	1009.852	1232.083	172.047	1071.106	1203.056	244.968	956.912	1089.802	200.628	948.973	1271.160	269.673	894.931	1188.596
258	0.85667	153.204	947.767	1138.072	321.768	1009.913	1232.491	172.826	1070.940	1203.520	245.936	956.831	1090.233	201.596	948.779	1271.621	270.763	895.071	1189.191
259	0.86000	154.195	947.412	1138.550	322.705	1010.014	1232.858	174.703	1072.283	1203.028	246.995	956.512	1090.641	202.729	948.597	1272.087	271.904	895.015	1189.681
260	0.86333	155.062	947.041	1139.105	323.677	1010.126	1233.222	175.427	1071.919	1203.401	248.000	956.193	1091.090	203.937	948.401	1272.511	272.923	894.742	1190.029
261	0.86667	155.958	946.606	1139.593	324.508	1010.218	1233.633	176.157	1071.691	1203.747	248.793	956.122	1091.522	205.029	948.346	1273.170	274.056	894.710	1190.595
262	0.87000	156.862	946.197	1140.231	325.314	1010.277	1233.956	175.656	1069.788	1205.324	249.478	956.099	1091.979	205.962	948.117	1273.693	275.189	894.861	1191.145
263	0.87333	157.752	945.961	1140.825	326.206	1010.346	1234.317	176.424	1069.568	1205.840	250.348	955.922	1092.547	206.927	947.946	1274.199	276.177	894.736	1191.487
264	0.87667	158.673	945.576	1141.416	327.016	1010.377	1234.639	178.022	1070.768	1205.328	251.176	955.641	1093.016	208.104	947.831	1274.939	277.270	894.464	1191.885
265	0.88000	159.592	945.182	1141.922	327.842	1010.420	1234.917	178.883	1070.489	1205.655	252.031	955.372	1093.418	209.063	947.659	1275.259	278.372	894.603	1192.394
266	0.88333	160.431	944.702	1142.357	328.602	1010.475	1235.255	179.658	1070.211	1205.995	252.808	955.205	1093.868	210.086	947.380	1275.642	279.381	894.492	1192.927
267	0.88667	161.304	944.354	1142.876	329.374	1010.543	1235.520	179.056	1068.378	1207.518	253.556	955.164	1094.277	211.133	947.296	1276.087	280.238	894.438	1193.271
268	0.89000	162.189	943.519	1142.851	330.283	1010.500	1235.815	180.118	1068.182	1207.790	254.307	954.962	1094.699	213.802	947.897	1276.976	281.341	894.386	1193.871
269	0.89333	162.996	943.535	1143.735	330.838	1010.770	1236.057	181.496	1069.414	1207.694	255.005	954.778	1095.152	209.769	948.894	1276.395	282.165	894.300	1194.248
270	0.89667	163.700	943.363	1144.523	331.652	1010.741	1236.445	182.215	1069.135	1208.080	255.747	954.497	1095.727	213.735	947.038	1277.534	283.066	894.210	1194.681
271	0.90000	164.447	942.988	1145.101	332.543	1010.647	1236.807	182.876	1068.895	1208.493	256.512	954.237	1096.242	211.268	948.970	1277.326	284.024	894.147	1195.123
272	0.90333	165.429	942.266	1145.253	333.432	1010.501	1237.117	182.187	1067.911	1207.788	257.092	954.135	1096.622	212.571	948.623	1277.869	285.070	893.897	1195.525
