FILE_VERSION	2.0.0
NO_OF_FRAMES	505
NO_OF_CAMERAS	8
NO_OF_MARKERS	39
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-05-13, 16:19:30.039	10554.92890750
DATA_INCLUDED	3D
MARKER_NAMES	Q_HeadL	Q_HeadR	Q_HeadFront	Q_Chest	Q_SpineThoracic2	Q_SpineThoracic12	Q_LShoulderTop	Q_LArm	Q_LElbowOut	Q_LElbowIn	Q_LWristIn	Q_LWristOut	Q_LHand2	Q_RShoulderTop	Q_RArm	Q_RElbowOut	Q_RElbowIn	Q_RWristIn	Q_RWristOut	Q_RHand2	Q_WaistLFront	Q_WaistL	Q_WaistBack	Q_WaistR	Q_WaistRFront	Q_LThighFrontLow	Q_LKneeOut	Q_LShinFrontHigh	Q_LAnkleOut	Q_LHeelBack	Q_LForefoot2	Q_LForefoot5	Q_RThighFrontLow	Q_RKneeOut	Q_RShinFrontHigh	Q_RAnkleOut	Q_RHeelBack	Q_RForefoot2	Q_RForefoot5
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed
Frame	Time	Q_HeadL X	Q_HeadL Y	Q_HeadL Z	Q_HeadR X	Q_HeadR Y	Q_HeadR Z	Q_HeadFront X	Q_HeadFront Y	Q_HeadFront Z	Q_Chest X	Q_Chest Y	Q_Chest Z	Q_SpineThoracic2 X	Q_SpineThoracic2 Y	Q_SpineThoracic2 Z	Q_SpineThoracic12 X	Q_SpineThoracic12 Y	Q_SpineThoracic12 Z	Q_LShoulderTop X	Q_LShoulderTop Y	Q_LShoulderTop Z	Q_LArm X	Q_LArm Y	Q_LArm Z	Q_LElbowOut X	Q_LElbowOut Y	Q_LElbowOut Z	Q_LElbowIn X	Q_LElbowIn Y	Q_LElbowIn Z	Q_LWristIn X	Q_LWristIn Y	Q_LWristIn Z	Q_LWristOut X	Q_LWristOut Y	Q_LWristOut Z	Q_LHand2 X	Q_LHand2 Y	Q_LHand2 Z	Q_RShoulderTop X	Q_RShoulderTop Y	Q_RShoulderTop Z	Q_RArm X	Q_RArm Y	Q_RArm Z	Q_RElbowOut X	Q_RElbowOut Y	Q_RElbowOut Z	Q_RElbowIn X	Q_RElbowIn Y	Q_RElbowIn Z	Q_RWristIn X	Q_RWristIn Y	Q_RWristIn Z	Q_RWristOut X	Q_RWristOut Y	Q_RWristOut Z	Q_RHand2 X	Q_RHand2 Y	Q_RHand2 Z	Q_WaistLFront X	Q_WaistLFront Y	Q_WaistLFront Z	Q_WaistL X	Q_WaistL Y	Q_WaistL Z	Q_WaistBack X	Q_WaistBack Y	Q_WaistBack Z	Q_WaistR X	Q_WaistR Y	Q_WaistR Z	Q_WaistRFront X	Q_WaistRFront Y	Q_WaistRFront Z	Q_LThighFrontLow X	Q_LThighFrontLow Y	Q_LThighFrontLow Z	Q_LKneeOut X	Q_LKneeOut Y	Q_LKneeOut Z	Q_LShinFrontHigh X	Q_LShinFrontHigh Y	Q_LShinFrontHigh Z	Q_LAnkleOut X	Q_LAnkleOut Y	Q_LAnkleOut Z	Q_LHeelBack X	Q_LHeelBack Y	Q_LHeelBack Z	Q_LForefoot2 X	Q_LForefoot2 Y	Q_LForefoot2 Z	Q_LForefoot5 X	Q_LForefoot5 Y	Q_LForefoot5 Z	Q_RThighFrontLow X	Q_RThighFrontLow Y	Q_RThighFrontLow Z	Q_RKneeOut X	Q_RKneeOut Y	Q_RKneeOut Z	Q_RShinFrontHigh X	Q_RShinFrontHigh Y	Q_RShinFrontHigh Z	Q_RAnkleOut X	Q_RAnkleOut Y	Q_RAnkleOut Z	Q_RHeelBack X	Q_RHeelBack Y	Q_RHeelBack Z	Q_RForefoot2 X	Q_RForefoot2 Y	Q_RForefoot2 Z	Q_RForefoot5 X	Q_RForefoot5 Y	Q_RForefoot5 Z	
804	2.67667	-0.317	118.522	1749.738	-50.487	-40.725	1764.288	88.565	-2.860	1746.203	0.636	-45.288	1496.102	-121.053	99.358	1569.892	-153.569	7.371	1236.738	89.892	139.240	1559.233	168.840	254.757	1373.007	305.954	240.316	1373.438	286.846	195.768	1282.376	532.421	208.850	1199.826	528.698	283.077	1207.216	641.828	240.318	1181.679	-201.420	29.973	1586.304	-422.858	-83.274	1505.921	-458.941	-49.323	1577.901	-454.149	-159.391	1619.244	-362.381	46.065	1756.168	-407.703	9.809	1808.288	-322.523	84.458	1833.366	42.884	-11.566	1072.166	19.568	54.406	1074.633	-178.888	-19.696	1137.545	-130.328	-229.103	1126.053	-59.308	-217.842	1101.239	18.808	10.857	634.575	-0.419	58.719	551.138	-31.092	41.210	425.210	-125.072	94.876	121.178	-194.690	62.859	87.606	-0.387	-1.459	33.016	-9.585	50.892	29.759	-143.266	-247.288	642.313	-194.508	-261.258	561.850	-261.967	-229.394	451.307	-481.741	-209.654	225.041	-512.693	-137.957	233.701	-459.361	-189.496	46.516	-495.825	-209.228	69.136
805	2.68000	2.038	120.476	1750.042	-48.168	-38.788	1764.221	90.830	-0.911	1746.210	3.817	-42.880	1496.357	-120.367	99.970	1569.890	-153.887	5.812	1238.385	89.825	143.985	1557.317	167.498	257.610	1369.324	304.275	243.210	1368.617	284.794	196.781	1278.410	529.381	210.149	1193.527	525.411	284.309	1200.122	638.457	241.856	1174.183	-198.841	29.557	1587.196	-418.143	-92.486	1510.817	-454.974	-57.802	1581.892	-446.063	-166.508	1626.405	-360.311	46.135	1756.247	-403.005	9.794	1810.267	-322.079	90.437	1830.858	41.934	-9.929	1072.451	17.617	55.690	1075.191	-179.578	-21.137	1138.915	-127.913	-229.644	1127.445	-57.285	-217.245	1102.323	18.382	11.437	635.664	-0.375	59.116	552.112	-30.746	41.544	426.128	-124.338	95.339	122.023	-193.960	63.372	88.637	-0.184	-1.299	32.998	-9.326	51.041	29.666	-143.397	-247.273	642.999	-194.947	-260.918	562.733	-262.373	-228.940	452.194	-481.437	-208.691	225.509	-512.079	-136.939	233.895	-458.678	-189.352	46.944	-495.044	-208.882	69.531
806	2.68333	4.463	122.439	1750.252	-45.900	-36.752	1764.115	93.114	0.975	1746.158	6.970	-40.285	1496.462	-119.596	100.574	1569.769	-154.217	4.203	1239.972	89.634	148.758	1555.338	165.576	260.083	1364.894	302.415	246.032	1363.828	282.590	197.692	1274.483	526.159	211.359	1187.360	521.928	285.462	1193.038	634.776	243.440	1166.382	-196.266	28.990	1588.028	-413.063	-101.782	1515.874	-450.648	-66.506	1586.084	-437.572	-173.805	1633.712	-357.685	45.437	1756.290	-398.159	9.413	1812.170	-321.831	95.585	1827.782	40.861	-8.204	1072.725	15.348	56.905	1075.810	-180.309	-22.631	1140.286	-125.441	-230.213	1128.880	-55.258	-216.748	1103.567	17.988	12.050	636.872	-0.458	59.522	553.111	-30.459	41.832	427.066	-123.577	95.704	122.839	-193.230	63.854	89.687	-0.018	-1.093	32.984	-9.065	51.221	29.619	-143.655	-247.300	643.748	-195.447	-260.868	563.898	-262.903	-228.730	453.294	-481.122	-207.727	226.003	-511.604	-135.841	233.991	-457.895	-189.403	47.361	-494.204	-208.728	70.198
807	2.68667	6.882	124.571	1750.512	-43.740	-34.696	1763.887	95.279	2.828	1746.095	10.082	-37.656	1496.677	-118.997	101.148	1569.844	-154.517	2.533	1241.595	89.267	153.480	1553.245	163.693	262.548	1360.732	300.376	248.721	1359.025	280.256	198.585	1270.544	522.752	212.258	1181.139	518.314	286.561	1185.998	631.111	244.572	1159.218	-193.664	28.369	1588.921	-407.464	-111.211	1521.357	-445.946	-75.439	1590.608	-428.630	-181.042	1641.091	-355.064	44.421	1756.413	-393.171	8.783	1814.060	-322.287	100.380	1824.680	39.728	-6.410	1072.985	13.114	58.146	1076.366	-180.975	-24.145	1141.463	-122.972	-230.744	1130.345	-53.283	-216.200	1104.757	17.586	12.704	638.046	-0.547	59.975	554.130	-30.188	42.156	428.048	-122.894	96.131	123.637	-192.554	64.320	90.747	0.148	-0.929	32.994	-8.803	51.438	29.631	-144.020	-247.484	644.565	-196.121	-260.790	565.149	-263.611	-228.589	454.495	-480.948	-206.791	226.383	-511.151	-134.716	234.088	-457.219	-189.436	47.811	-493.515	-208.685	70.886
808	2.69000	9.273	126.580	1750.643	-41.652	-32.762	1763.645	97.433	4.721	1745.957	13.296	-35.185	1496.740	-118.243	101.726	1569.815	-154.857	0.818	1243.189	88.790	158.239	1551.068	161.610	264.974	1356.344	298.077	251.231	1353.858	277.737	199.283	1266.685	519.262	213.093	1175.183	514.565	287.410	1179.008	627.159	245.695	1151.717	-191.155	27.644	1589.811	-401.447	-120.753	1527.137	-440.836	-84.518	1595.344	-419.243	-188.187	1648.506	-352.237	42.993	1756.541	-387.869	7.598	1815.847	-323.326	104.544	1821.162	38.385	-4.356	1073.170	10.614	59.250	1076.853	-181.520	-25.775	1142.585	-120.538	-231.237	1131.722	-51.434	-215.598	1105.823	17.218	13.352	639.212	-0.692	60.458	555.166	-29.927	42.472	429.016	-122.136	96.488	124.501	-191.913	64.770	91.796	0.279	-0.780	33.003	-8.625	51.619	29.632	-144.454	-247.696	645.416	-197.054	-260.637	566.225	-264.378	-228.445	455.662	-480.876	-205.746	226.842	-510.624	-133.541	234.245	-456.239	-189.495	48.442	-492.889	-208.620	71.581
809	2.69333	11.678	128.636	1750.786	-39.569	-30.879	1763.366	99.608	6.650	1745.753	16.327	-32.056	1496.541	-117.677	102.213	1569.858	-155.158	-0.878	1244.886	88.209	163.009	1548.774	159.368	267.339	1351.941	295.710	253.774	1348.967	275.137	200.041	1262.858	515.729	213.664	1169.298	510.679	288.066	1172.035	623.182	246.663	1144.533	-188.658	26.774	1590.632	-394.871	-130.350	1533.097	-435.322	-93.733	1600.291	-409.255	-195.325	1656.025	-349.515	41.682	1756.541	-382.565	6.446	1817.774	-324.773	107.849	1817.547	36.838	-1.823	1073.084	7.625	59.677	1076.828	-182.107	-27.367	1143.651	-118.073	-231.708	1133.035	-49.549	-214.834	1106.806	16.843	14.125	640.325	-0.812	60.877	556.073	-29.656	42.841	429.932	-121.438	96.862	125.315	-191.280	65.173	92.751	0.424	-0.615	32.973	-8.448	51.763	29.563	-144.919	-247.835	646.197	-197.970	-260.704	567.342	-265.205	-228.245	456.774	-480.778	-204.634	227.353	-510.063	-132.308	234.375	-454.948	-189.645	49.044	-492.202	-208.447	72.375
810	2.69667	14.036	130.771	1750.807	-37.404	-28.778	1763.043	101.753	8.660	1745.469	19.294	-28.908	1496.251	-117.024	102.745	1569.961	-155.663	-2.565	1246.757	87.375	167.818	1546.445	157.007	269.654	1347.575	293.133	256.159	1343.996	272.390	200.779	1258.888	512.105	214.357	1163.487	506.672	288.633	1165.178	619.046	247.489	1137.288	-186.248	25.795	1591.510	-387.961	-139.692	1539.101	-429.387	-103.023	1605.501	-398.736	-202.273	1663.594	-345.966	38.974	1756.646	-377.066	5.114	1819.415	-326.812	110.461	1813.630	36.070	-0.733	1073.069	5.289	60.938	1077.255	-182.571	-29.043	1144.835	-115.598	-232.058	1134.291	-47.620	-214.006	1107.785	16.548	14.921	641.379	-0.913	61.449	557.064	-29.377	43.256	430.767	-120.832	97.252	126.055	-190.599	65.642	93.717	0.604	-0.405	32.965	-8.231	51.954	29.490	-145.368	-248.026	646.958	-198.940	-260.643	568.496	-266.116	-228.106	457.901	-480.676	-203.519	227.842	-509.590	-130.958	234.447	-453.372	-189.683	49.932	-491.629	-208.052	72.918
811	2.70000	16.378	132.797	1750.777	-35.300	-26.617	1762.655	103.879	10.629	1745.158	22.287	-25.693	1495.847	-116.316	103.264	1569.941	-156.181	-4.229	1248.590	86.585	172.593	1543.893	154.505	271.953	1343.226	290.395	258.545	1339.049	269.499	201.380	1255.026	508.430	214.802	1157.822	502.533	289.106	1158.429	614.878	248.136	1130.333	-183.903	24.680	1592.258	-380.463	-148.975	1545.383	-422.890	-112.376	1610.954	-387.667	-209.121	1671.209	-342.514	36.466	1756.984	-371.333	3.607	1821.438	-329.060	112.055	1809.473	34.747	1.092	1073.117	2.811	62.111	1077.596	-183.240	-30.575	1146.018	-113.131	-232.465	1135.605	-45.694	-213.167	1108.677	16.214	15.695	642.403	-1.134	61.912	557.915	-29.121	43.671	431.608	-120.150	97.612	126.746	-189.963	66.099	94.578	0.802	-0.149	32.959	-7.993	52.121	29.410	-145.855	-248.224	647.761	-200.058	-260.510	569.640	-267.075	-227.910	458.996	-480.779	-202.280	228.321	-508.964	-129.584	234.534	-452.497	-189.659	50.588	-491.042	-207.655	73.643
812	2.70333	18.717	135.005	1750.741	-33.267	-24.499	1762.252	105.981	12.639	1744.838	25.197	-22.477	1495.402	-115.651	103.694	1570.095	-156.504	-6.040	1250.534	85.694	177.327	1541.410	151.783	274.088	1338.853	287.455	260.877	1334.133	266.497	201.934	1251.233	503.510	213.987	1153.705	498.237	289.258	1151.543	610.495	248.622	1123.327	-181.582	23.453	1593.144	-372.545	-158.109	1551.700	-415.930	-121.823	1616.673	-376.169	-215.747	1678.903	-338.666	33.361	1757.442	-365.513	1.973	1823.361	-331.498	112.549	1805.185	33.473	2.962	1073.260	0.460	63.357	1077.938	-183.766	-32.250	1147.076	-110.645	-232.869	1136.996	-43.819	-212.263	1109.419	15.844	16.501	643.404	-1.347	62.427	558.808	-28.883	44.072	432.444	-119.490	97.997	127.506	-189.306	66.528	95.523	0.980	-0.005	32.965	-7.818	52.295	29.375	-146.422	-248.608	648.663	-201.228	-260.649	570.941	-268.144	-227.857	460.198	-480.790	-201.095	228.751	-508.521	-128.121	234.709	-451.567	-189.902	51.277	-490.133	-207.912	74.461
813	2.70667	21.028	137.140	1750.667	-31.322	-22.314	1761.816	108.012	14.589	1744.494	28.051	-19.251	1494.884	-114.970	104.116	1570.213	-156.732	-7.911	1252.326	84.650	182.007	1538.907	148.941	276.217	1334.569	284.301	263.167	1329.194	263.273	202.491	1247.473	499.371	213.815	1148.405	493.803	289.436	1144.943	606.048	248.930	1116.663	-179.299	22.122	1593.985	-364.049	-167.116	1558.229	-408.429	-131.236	1622.612	-364.341	-221.739	1686.597	-334.951	30.454	1757.942	-359.518	0.220	1825.378	-334.127	111.919	1800.843	32.232	4.650	1073.463	-0.607	66.081	1080.296	-184.315	-33.877	1148.078	-108.186	-233.290	1138.391	-41.938	-211.568	1110.343	15.443	17.230	644.421	-1.542	62.955	559.702	-28.722	44.431	433.322	-118.853	98.317	128.246	-188.761	66.899	96.395	1.076	0.134	32.955	-7.672	52.452	29.391	-147.257	-248.456	649.331	-202.584	-260.816	572.299	-269.306	-227.937	461.516	-480.922	-200.006	229.332	-508.436	-127.103	234.808	-450.710	-190.239	52.076	-489.801	-207.651	75.195
814	2.71000	23.271	139.287	1750.510	-29.376	-20.176	1761.322	109.982	16.571	1744.134	30.874	-15.968	1494.252	-114.209	104.519	1570.376	-156.788	-9.772	1254.029	83.479	186.622	1536.432	145.928	278.308	1330.285	281.009	265.406	1324.318	259.901	202.914	1243.810	495.217	213.937	1143.094	489.272	289.433	1138.425	601.430	249.159	1110.051	-176.992	20.618	1594.989	-355.121	-175.900	1564.853	-400.369	-140.606	1628.808	-351.405	-228.551	1694.172	-330.410	26.628	1758.347	-353.299	-1.845	1827.364	-336.819	110.135	1796.475	30.770	6.474	1073.538	-3.278	67.066	1080.317	-184.888	-35.425	1148.999	-105.778	-233.673	1139.673	-40.051	-210.761	1111.142	14.715	18.176	645.254	-1.830	63.473	560.598	-28.597	44.814	434.139	-118.259	98.651	128.959	-188.195	67.243	97.286	1.176	0.256	32.983	-7.559	52.613	29.415	-148.028	-248.840	650.272	-204.084	-260.931	573.569	-270.539	-228.056	462.795	-481.066	-198.899	229.875	-508.294	-125.778	234.814	-450.104	-190.560	52.843	-489.578	-207.422	76.088
815	2.71333	25.457	141.483	1750.311	-27.464	-17.985	1760.807	111.930	18.655	1743.722	33.638	-12.662	1493.569	-113.444	104.903	1570.669	-156.797	-11.581	1255.565	82.262	191.097	1533.824	142.674	280.236	1326.001	277.431	267.642	1319.297	256.403	203.412	1240.125	491.153	214.147	1137.807	484.601	289.148	1131.967	596.760	249.107	1103.598	-174.653	19.056	1596.138	-345.658	-184.560	1571.558	-391.774	-149.859	1635.179	-338.428	-234.257	1701.812	-325.863	22.672	1759.238	-347.050	-3.815	1829.314	-339.380	107.207	1792.264	29.306	8.317	1073.491	-6.314	67.408	1080.154	-185.558	-36.991	1150.098	-103.333	-233.953	1140.923	-38.233	-209.799	1111.752	14.330	18.963	646.132	-2.108	63.980	561.375	-28.478	45.223	434.901	-117.774	98.920	129.567	-187.699	67.539	98.066	1.240	0.442	32.984	-7.439	52.759	29.410	-148.816	-249.117	651.055	-205.529	-261.254	574.972	-271.813	-228.095	464.008	-481.272	-197.861	230.355	-508.032	-124.485	235.070	-449.929	-190.777	53.346	-489.318	-207.188	76.893
816	2.71667	27.539	143.687	1750.024	-25.455	-15.797	1760.287	113.930	20.796	1743.287	36.364	-9.146	1492.685	-112.603	105.270	1570.925	-156.881	-13.271	1257.041	80.992	195.212	1530.816	139.310	282.230	1321.725	273.778	269.777	1314.276	252.758	203.933	1236.415	486.706	213.645	1132.966	479.825	288.912	1125.665	592.061	249.075	1097.401	-172.217	17.384	1597.449	-335.641	-192.883	1578.338	-382.582	-159.045	1641.692	-324.570	-240.116	1709.430	-321.264	18.892	1759.975	-340.762	-5.856	1831.197	-341.680	103.242	1788.148	27.779	10.235	1073.513	-8.559	69.019	1080.652	-186.164	-38.513	1151.038	-100.893	-234.161	1142.037	-36.291	-208.884	1112.510	13.932	19.821	646.889	-2.453	64.471	562.119	-28.353	45.636	435.621	-117.294	99.208	130.144	-187.212	67.885	98.784	1.345	0.611	32.955	-7.339	52.905	29.352	-149.612	-249.409	651.802	-207.091	-261.214	576.171	-273.054	-228.090	465.120	-481.580	-196.709	230.828	-507.715	-123.148	235.088	-449.486	-191.300	53.988	-489.146	-206.759	77.502
817	2.72000	29.576	145.858	1749.663	-23.556	-13.620	1759.716	115.866	22.961	1742.812	39.066	-5.671	1491.737	-111.739	105.590	1571.240	-156.889	-14.943	1258.632	79.573	199.460	1528.106	135.674	284.002	1317.534	269.947	271.934	1309.270	248.986	204.415	1232.816	482.457	213.629	1128.257	474.904	288.568	1119.504	587.271	248.831	1091.376	-169.676	15.655	1598.901	-325.256	-200.764	1585.181	-372.796	-168.065	1648.349	-310.240	-245.524	1717.015	-316.574	14.768	1760.675	-334.455	-8.029	1833.054	-343.316	97.988	1784.239	26.300	12.633	1073.835	-11.145	70.166	1080.756	-186.733	-39.991	1151.983	-98.527	-234.265	1142.974	-34.413	-207.930	1113.084	13.611	20.635	647.633	-2.766	64.999	562.812	-28.264	46.090	436.281	-116.906	99.465	130.660	-186.744	68.139	99.464	1.423	0.811	32.937	-7.220	53.030	29.282	-150.478	-249.752	652.592	-208.674	-261.278	577.474	-274.311	-227.993	466.179	-481.828	-195.690	231.263	-507.411	-121.812	235.059	-448.970	-191.929	54.833	-489.003	-206.434	78.174
818	2.72333	31.556	148.128	1749.318	-21.606	-11.383	1759.182	117.778	25.199	1742.369	41.635	-2.203	1490.795	-110.758	105.883	1571.692	-157.048	-16.759	1260.201	78.004	203.503	1525.319	131.872	285.703	1313.313	265.902	273.906	1304.199	245.053	204.763	1229.265	477.884	213.224	1123.554	469.929	288.020	1113.423	582.324	248.507	1085.410	-166.988	13.888	1600.462	-314.236	-208.600	1592.030	-362.435	-176.789	1655.127	-295.412	-250.385	1724.468	-312.043	10.847	1761.482	-328.192	-10.346	1834.859	-344.698	92.003	1780.964	24.713	14.238	1073.591	-13.653	71.304	1080.963	-187.230	-41.415	1152.890	-96.195	-234.343	1143.832	-32.503	-206.988	1113.650	13.248	21.398	648.323	-3.157	65.527	563.473	-28.218	46.475	436.961	-116.511	99.689	131.221	-186.342	68.361	100.147	1.538	1.019	33.023	-7.159	53.152	29.261	-151.374	-250.171	653.412	-210.320	-261.476	578.813	-275.609	-228.025	467.356	-482.175	-194.752	231.715	-507.110	-120.555	235.032	-448.604	-192.819	55.501	-488.845	-206.435	79.047
819	2.72667	33.460	150.327	1748.911	-19.745	-9.201	1758.601	119.673	27.378	1741.980	44.128	1.319	1489.716	-109.811	106.129	1572.160	-157.212	-18.454	1261.669	76.285	207.510	1522.579	127.869	287.298	1309.159	261.695	275.907	1299.219	240.939	205.021	1225.793	473.276	212.842	1119.038	464.814	287.351	1107.423	577.342	248.045	1079.764	-164.266	12.066	1602.198	-302.616	-216.097	1599.037	-351.699	-185.238	1662.058	-280.019	-254.873	1731.810	-307.577	6.698	1762.200	-322.051	-12.673	1836.510	-345.416	85.235	1777.842	23.025	15.963	1073.497	-16.303	72.306	1080.930	-187.890	-42.790	1153.739	-93.992	-234.394	1144.667	-30.674	-206.260	1114.211	12.872	22.172	649.009	-3.431	66.092	564.174	-28.267	46.827	437.623	-116.241	99.846	131.755	-186.016	68.444	100.814	1.510	1.125	33.013	-7.162	53.281	29.288	-152.426	-250.607	654.260	-212.197	-261.619	580.003	-276.976	-228.100	468.513	-482.521	-193.945	232.208	-505.847	-118.783	235.124	-448.431	-193.804	56.150	-488.838	-206.428	79.812
820	2.73000	35.267	152.543	1748.462	-17.928	-7.052	1758.024	121.433	29.570	1741.552	46.566	4.826	1488.587	-108.816	106.274	1572.742	-157.482	-20.233	1263.136	74.468	211.409	1519.807	123.654	288.813	1305.023	256.948	278.660	1293.997	236.667	205.300	1222.293	468.098	211.571	1114.940	459.599	286.629	1101.549	572.236	247.506	1074.331	-161.392	10.225	1603.967	-289.946	-223.450	1606.232	-339.863	-193.712	1668.412	-264.151	-258.867	1739.029	-301.008	1.217	1763.290	-315.893	-15.331	1838.087	-345.711	77.856	1775.136	21.309	17.737	1073.334	-18.791	73.435	1081.127	-188.383	-44.266	1154.422	-91.886	-234.454	1145.414	-28.930	-205.435	1114.661	12.430	22.942	649.599	-3.950	66.624	564.780	-28.342	47.168	438.233	-116.069	99.951	132.222	-185.820	68.486	101.401	1.480	1.245	33.017	-7.206	53.342	29.308	-153.534	-250.813	654.986	-213.853	-262.009	581.485	-278.374	-228.286	469.742	-482.848	-193.269	232.696	-505.697	-117.894	235.060	-448.206	-194.891	56.861	-488.845	-206.630	80.666
821	2.73333	36.984	154.761	1747.948	-16.046	-4.800	1757.414	123.279	31.895	1741.088	48.928	8.379	1487.362	-107.882	106.375	1573.411	-157.708	-21.825	1264.597	72.557	215.088	1516.996	119.271	290.196	1301.006	252.456	280.471	1289.018	232.254	205.542	1218.757	463.530	211.557	1110.361	454.294	285.761	1095.776	567.110	246.921	1069.046	-158.488	8.395	1605.833	-277.301	-230.271	1612.998	-327.827	-201.701	1675.275	-247.747	-262.229	1746.021	-294.716	-3.844	1762.882	-309.882	-18.278	1839.499	-345.629	69.646	1773.255	19.581	19.422	1073.116	-21.552	74.292	1080.935	-189.115	-45.595	1155.257	-89.851	-234.384	1146.131	-27.363	-204.334	1114.933	12.051	23.755	650.091	-4.424	67.119	565.226	-28.440	47.522	438.771	-116.024	99.960	132.590	-185.645	68.443	101.928	1.418	1.372	33.037	-7.268	53.436	29.324	-154.645	-251.180	655.703	-215.656	-261.989	582.703	-279.738	-228.400	470.836	-483.243	-192.594	233.087	-505.443	-116.960	235.027	-448.171	-195.874	57.521	-488.849	-206.680	81.306
822	2.73667	38.603	157.021	1747.390	-14.215	-2.652	1756.808	125.128	34.305	1740.565	51.218	11.993	1486.077	-106.818	106.450	1574.065	-158.060	-23.340	1266.065	70.603	218.687	1514.215	114.702	291.580	1296.989	247.790	282.392	1283.892	227.794	205.869	1215.254	458.559	210.784	1106.236	448.940	284.856	1090.123	561.920	246.266	1063.954	-155.720	6.793	1607.873	-263.800	-236.787	1619.839	-314.974	-209.635	1681.770	-231.036	-264.920	1752.866	-290.106	-8.777	1764.168	-303.934	-21.431	1840.883	-344.740	61.509	1771.264	17.828	21.117	1072.890	-24.276	75.185	1080.759	-189.876	-46.863	1156.103	-87.814	-234.276	1146.826	-25.853	-203.110	1115.205	11.718	24.640	650.457	-4.924	67.698	565.666	-28.530	47.897	439.220	-116.024	99.964	132.964	-185.517	68.287	102.373	1.405	1.532	32.993	-7.348	53.486	29.301	-155.711	-251.382	656.328	-217.307	-262.068	583.937	-281.061	-228.356	471.764	-483.564	-191.975	233.483	-505.343	-116.059	235.099	-448.026	-196.885	58.226	-488.849	-206.804	81.865
823	2.74000	40.173	159.215	1746.788	-12.331	-0.503	1756.234	126.985	36.669	1740.099	53.426	15.626	1484.767	-105.739	106.477	1574.786	-158.573	-24.814	1267.590	68.593	222.106	1511.450	109.943	292.763	1293.030	242.954	284.198	1278.779	223.128	206.161	1211.799	453.732	210.550	1101.954	443.503	283.714	1084.587	556.672	245.558	1059.040	-153.026	5.442	1609.847	-249.914	-242.822	1626.378	-301.638	-217.220	1688.306	-213.604	-267.390	1759.546	-285.098	-13.841	1765.120	-297.973	-24.946	1842.232	-343.051	52.967	1770.021	16.055	22.707	1072.606	-26.975	76.158	1080.577	-190.635	-48.149	1156.874	-85.913	-234.045	1147.383	-24.534	-201.784	1115.290	11.370	25.509	650.766	-5.468	68.232	565.975	-28.671	48.261	439.629	-116.105	99.865	133.278	-185.451	68.017	102.772	1.377	1.666	32.998	-7.417	53.540	29.258	-156.824	-251.531	656.910	-219.000	-261.922	585.098	-282.339	-228.396	472.710	-483.862	-191.475	233.809	-505.228	-115.330	235.084	-447.785	-197.879	59.067	-488.844	-207.059	82.450
824	2.74333	41.649	161.399	1746.131	-10.488	1.657	1755.660	128.760	39.116	1739.590	55.440	19.265	1483.523	-104.536	106.475	1575.548	-159.201	-26.365	1269.274	66.484	225.316	1508.731	104.974	293.809	1289.123	238.076	285.856	1273.820	218.556	207.540	1208.182	448.732	209.984	1098.096	438.013	282.895	1079.303	551.326	244.822	1054.323	-149.736	3.550	1611.679	-235.502	-248.354	1632.718	-287.719	-224.456	1694.729	-196.026	-268.999	1765.843	-280.163	-19.038	1766.219	-291.986	-28.839	1843.502	-340.970	44.224	1768.904	14.255	24.355	1072.349	-29.721	77.135	1080.348	-191.376	-49.380	1157.558	-84.117	-233.721	1147.923	-23.335	-200.462	1115.453	10.973	26.370	651.018	-5.985	68.742	566.310	-28.823	48.574	440.032	-116.238	99.736	133.568	-185.454	67.600	103.174	1.337	1.792	33.012	-7.572	53.510	29.275	-157.968	-251.821	657.604	-220.656	-262.052	586.310	-283.651	-228.473	473.686	-484.165	-191.167	234.135	-505.164	-114.841	234.983	-447.840	-198.897	59.757	-488.854	-207.501	83.072
