FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_BODIES	1
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	6D
BODY_NAMES	handball_6
BODY_FILTERS	No filter
TRANSLATION_ORIGIN	Global	
ROTATION_ORIGIN	Global	
Frame	Time	handball_6 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
14359	47.86000	-122.29217	1398.60279	536.41689	47.45561	-33.18292	110.39391	1.75253	-0.29165	0.77430	0.56161	-0.78447	0.14234	-0.60361	-0.54731	-0.61661	0.56590	
14360	47.86333	-120.15279	1395.39543	539.55458	47.36069	-31.77016	110.26442	1.18091	-0.29446	0.76960	0.56657	-0.79755	0.12873	-0.58936	-0.52651	-0.62541	0.57589	
14361	47.86667	-118.75221	1393.03641	542.19975	47.19276	-31.37831	110.37093	1.14327	-0.29719	0.77001	0.56460	-0.80035	0.12156	-0.58707	-0.52069	-0.62635	0.58015	
14362	47.87000	-117.14508	1390.76454	544.72515	47.19777	-31.26412	110.52357	1.23327	-0.29968	0.76984	0.56350	-0.80053	0.11839	-0.58748	-0.51898	-0.62716	0.58080	
14363	47.87333	-115.62465	1388.45002	547.14660	47.13398	-31.04007	110.65681	1.21326	-0.30226	0.76987	0.56208	-0.80172	0.11365	-0.58679	-0.51564	-0.62799	0.58287	
14364	47.87667	-114.15203	1386.05881	549.71936	46.98959	-30.80051	110.77540	1.23412	-0.30468	0.77059	0.55979	-0.80310	0.10812	-0.58595	-0.51205	-0.62809	0.58592	
14365	47.88000	-112.75108	1383.64517	552.19976	46.81123	-30.59731	110.90679	1.26569	-0.30716	0.77178	0.55679	-0.80409	0.10245	-0.58561	-0.50900	-0.62759	0.58911	
14366	47.88333	-111.16453	1381.47460	554.62121	46.81652	-30.48171	111.06404	1.27709	-0.30974	0.77155	0.55568	-0.80421	0.09921	-0.58601	-0.50726	-0.62839	0.58976	
14367	47.88667	-109.70307	1378.88309	557.32858	46.59505	-30.28182	111.08066	1.20790	-0.31061	0.77293	0.55326	-0.80576	0.09467	-0.58462	-0.50425	-0.62739	0.59339	
14368	47.89000	-108.27458	1376.40955	559.88669	46.44225	-29.94764	111.17602	1.16032	-0.31300	0.77324	0.55148	-0.80797	0.08842	-0.58255	-0.49921	-0.62792	0.59708	
14369	47.89333	-106.71342	1373.90269	562.45017	46.28506	-29.74572	111.23220	1.15240	-0.31443	0.77403	0.54955	-0.80930	0.08400	-0.58136	-0.49615	-0.62755	0.60001	
14370	47.89667	-105.31004	1371.48267	564.97390	46.18525	-29.41428	111.36449	1.07943	-0.31734	0.77386	0.54813	-0.81123	0.07782	-0.57952	-0.49112	-0.62856	0.60308	
14371	47.90000	-103.69102	1369.02604	567.53922	46.12809	-29.27258	111.48841	1.09611	-0.31954	0.77400	0.54665	-0.81167	0.07412	-0.57939	-0.48897	-0.62884	0.60455	
14372	47.90333	-102.03712	1366.54663	570.13202	46.03758	-29.03551	111.60194	1.03073	-0.32189	0.77405	0.54520	-0.81291	0.06925	-0.57826	-0.48535	-0.62933	0.60694	
14373	47.90667	-100.34340	1364.04915	572.64064	45.98117	-28.92300	111.70192	1.07566	-0.32366	0.77424	0.54387	-0.81323	0.06618	-0.57817	-0.48363	-0.62942	0.60822	
14374	47.91000	-98.71537	1361.52603	575.14067	45.79970	-28.71965	111.88705	1.09943	-0.32692	0.77534	0.54035	-0.81377	0.05977	-0.57811	-0.48052	-0.62871	0.61140	
14375	47.91333	-96.95181	1359.05395	577.52405	45.77506	-28.59870	112.03391	1.07776	-0.32938	0.77522	0.53902	-0.81387	0.05630	-0.57832	-0.47867	-0.62918	0.61238	
14376	47.91667	-95.25144	1356.51173	580.01555	45.65978	-28.47226	112.19326	1.12254	-0.33204	0.77593	0.53636	-0.81392	0.05170	-0.57867	-0.47673	-0.62870	0.61438	
14377	47.92000	-93.50237	1354.01564	582.37244	45.64370	-28.36093	112.35588	1.13752	-0.33470	0.77576	0.53495	-0.81383	0.04820	-0.57910	-0.47502	-0.62919	0.61520	
14378	47.92333	-91.76158	1351.38116	584.91136	45.52647	-28.24486	112.52663	1.20043	-0.33750	0.77650	0.53211	-0.81372	0.04353	-0.57963	-0.47324	-0.62861	0.61716	
14379	47.92667	-90.04038	1348.86119	587.35250	45.45914	-28.08961	112.67538	1.23124	-0.34010	0.77658	0.53034	-0.81402	0.03926	-0.57951	-0.47085	-0.62880	0.61880	
14380	47.93000	-88.24745	1346.23692	589.82800	45.37280	-27.91988	112.81181	1.20260	-0.34258	0.77674	0.52850	-0.81449	0.03482	-0.57913	-0.46824	-0.62885	0.62072	
14381	47.93333	-86.49093	1343.75981	592.25424	45.34778	-27.80882	112.96938	1.15858	-0.34517	0.77659	0.52703	-0.81438	0.03130	-0.57949	-0.46652	-0.62923	0.62163	
14382	47.93667	-84.83646	1341.21194	594.66951	45.26101	-27.63418	113.14457	1.12642	-0.34822	0.77672	0.52483	-0.81462	0.02629	-0.57939	-0.46382	-0.62929	0.62358	
14383	47.94000	-83.14117	1338.68598	597.07078	45.14640	-27.39301	113.29958	1.13253	-0.35119	0.77679	0.52275	-0.81547	0.02059	-0.57844	-0.46009	-0.62942	0.62621	
14384	47.94333	-81.39551	1336.09429	599.56970	45.11259	-27.32813	113.43840	1.09685	-0.35337	0.77686	0.52117	-0.81509	0.01771	-0.57906	-0.45909	-0.62942	0.62695	
14385	47.94667	-79.58644	1333.47971	602.01073	44.99971	-27.09993	113.57542	1.07745	-0.35605	0.77692	0.51925	-0.81591	0.01242	-0.57804	-0.45554	-0.62947	0.62948	
14386	47.95000	-77.78070	1330.90976	604.40259	44.91222	-26.99578	113.75542	1.12099	-0.35894	0.77729	0.51671	-0.81555	0.00805	-0.57864	-0.45392	-0.62909	0.63102	
14387	47.95333	-76.02455	1328.41707	606.67147	44.80526	-26.79504	113.96507	1.08333	-0.36257	0.77738	0.51403	-0.81567	0.00211	-0.57851	-0.45080	-0.62903	0.63332	
14388	47.95667	-74.22981	1325.79329	609.07270	44.69643	-26.68805	114.08419	1.12092	-0.36460	0.77787	0.51184	-0.81569	-0.00168	-0.57849	-0.44913	-0.62842	0.63511	
14389	47.96000	-72.47003	1323.23171	611.33255	44.54264	-26.51786	114.20696	1.14020	-0.36690	0.77847	0.50928	-0.81612	-0.00660	-0.57785	-0.44648	-0.62765	0.63775	
14390	47.96333	-70.66903	1320.55355	613.78096	44.38897	-26.44116	114.34285	1.18881	-0.36908	0.77947	0.50617	-0.81579	-0.01077	-0.57825	-0.44528	-0.62635	0.63985	
14391	47.96667	-68.83814	1317.95397	616.08446	44.26165	-26.26701	114.45049	1.19516	-0.37117	0.77978	0.50416	-0.81632	-0.01525	-0.57740	-0.44256	-0.62587	0.64221	
14392	47.97000	-67.06480	1315.28247	618.44798	44.07932	-26.14093	114.58295	1.24559	-0.37346	0.78077	0.50093	-0.81634	-0.02014	-0.57721	-0.44058	-0.62450	0.64490	
14393	47.97333	-65.27866	1312.69872	620.84401	43.99978	-25.92651	114.62894	1.19214	-0.37480	0.78047	0.50039	-0.81754	-0.02369	-0.57539	-0.43722	-0.62474	0.64694	
14394	47.97667	-63.50672	1310.10614	623.17475	43.84392	-25.83986	114.74358	1.18540	-0.37671	0.78138	0.49752	-0.81739	-0.02768	-0.57543	-0.43586	-0.62344	0.64912	
14395	47.98000	-61.78914	1307.55309	625.53824	43.65615	-25.62746	114.80270	1.14910	-0.37823	0.78201	0.49538	-0.81846	-0.03246	-0.57365	-0.43252	-0.62242	0.65232	
14396	47.98333	-60.11655	1305.02932	627.91166	43.52606	-25.47040	114.93407	1.11724	-0.38060	0.78234	0.49304	-0.81866	-0.03711	-0.57308	-0.43004	-0.62175	0.65459	
14397	47.98667	-58.01216	1302.41614	630.32895	43.13847	-24.89432	114.89639	1.22341	-0.38186	0.78306	0.49091	-0.82279	-0.04611	-0.56647	-0.42095	-0.62023	0.66190	
14398	47.99000	-56.21091	1299.85903	632.70396	42.99043	-24.77979	114.98006	1.19554	-0.38342	0.78373	0.48862	-0.82299	-0.04984	-0.56586	-0.41913	-0.61909	0.66412	
14399	47.99333	-54.42322	1297.26743	635.05136	42.81409	-24.61548	115.10544	1.20808	-0.38573	0.78437	0.48578	-0.82324	-0.05490	-0.56504	-0.41653	-0.61786	0.66690	
14400	47.99667	-52.59852	1294.68177	637.38703	42.69631	-24.50453	115.19706	1.21889	-0.38739	0.78477	0.48381	-0.82335	-0.05840	-0.56452	-0.41477	-0.61703	0.66876	
14401	48.00000	-50.83757	1292.09537	639.72050	42.52032	-24.30148	115.31011	1.22251	-0.38964	0.78520	0.48130	-0.82391	-0.06366	-0.56314	-0.41154	-0.61597	0.67173	
14402	48.00333	-48.94738	1289.47222	642.11800	42.33133	-24.21986	115.41482	1.23563	-0.39139	0.78628	0.47809	-0.82372	-0.06774	-0.56293	-0.41024	-0.61414	0.67419	
14403	48.00667	-47.06638	1286.88941	644.48833	42.13811	-24.08957	115.51260	1.25298	-0.39320	0.78717	0.47514	-0.82389	-0.07224	-0.56212	-0.40816	-0.61249	0.67695	
14404	48.01000	-45.10953	1284.27584	646.84559	41.99161	-24.01131	115.65270	1.25586	-0.39545	0.78784	0.47215	-0.82343	-0.07636	-0.56226	-0.40692	-0.61113	0.67893	
14405	48.01333	-43.31620	1281.69573	649.19452	41.81701	-23.82939	115.77248	1.28484	-0.39773	0.78827	0.46951	-0.82376	-0.08146	-0.56106	-0.40401	-0.60991	0.68175	
14406	48.01667	-41.39071	1279.08906	651.55813	41.63306	-23.79252	115.87752	1.27130	-0.39936	0.78945	0.46614	-0.82326	-0.08506	-0.56125	-0.40343	-0.60790	0.68389	
14407	48.02000	-39.57013	1276.52683	653.97313	41.46943	-23.61371	115.98303	1.28186	-0.40142	0.78979	0.46379	-0.82365	-0.08982	-0.55993	-0.40057	-0.60677	0.68657	
14408	48.02333	-37.67262	1273.90971	656.39721	41.29631	-23.50888	116.09547	1.27492	-0.40336	0.79052	0.46086	-0.82352	-0.09406	-0.55943	-0.39889	-0.60518	0.68895	
14409	48.02667	-35.82072	1271.33199	658.79972	41.08216	-23.32750	116.28323	1.29050	-0.40661	0.79107	0.45703	-0.82332	-0.10046	-0.55861	-0.39599	-0.60342	0.69215	
14410	48.03000	-33.81035	1268.74128	661.25068	40.87408	-23.28061	116.38920	1.28148	-0.40828	0.79231	0.45338	-0.82286	-0.10439	-0.55857	-0.39523	-0.60112	0.69458	
14411	48.03333	-31.89053	1266.19431	663.65439	40.73870	-23.17029	116.55498	1.29183	-0.41100	0.79256	0.45048	-0.82235	-0.10904	-0.55843	-0.39347	-0.59997	0.69658	
14412	48.03667	-29.92296	1263.63791	666.10995	40.58487	-23.03679	116.69601	1.28169	-0.41343	0.79286	0.44771	-0.82216	-0.11374	-0.55778	-0.39132	-0.59869	0.69888	
14413	48.04000	-27.97179	1261.08925	668.55571	40.39827	-22.92061	116.88918	1.30317	-0.41656	0.79337	0.44389	-0.82146	-0.11931	-0.55764	-0.38946	-0.59693	0.70143	
14414	48.04333	-25.97530	1258.50570	671.06419	40.18316	-22.80246	117.04051	1.32066	-0.41909	0.79415	0.44009	-0.82108	-0.12460	-0.55706	-0.38756	-0.59481	0.70428	
14415	48.04667	-23.92130	1255.93248	673.58206	40.02254	-22.74326	117.23461	1.34743	-0.42205	0.79467	0.43631	-0.82001	-0.12940	-0.55754	-0.38660	-0.59309	0.70625	
14416	48.05000	-21.89703	1253.38467	676.07858	39.82672	-22.61996	117.44629	1.35012	-0.42546	0.79508	0.43223	-0.81918	-0.13537	-0.55734	-0.38462	-0.59120	0.70891	
14417	48.05333	-19.85397	1250.81258	678.59361	39.66113	-22.50723	117.63542	1.36108	-0.42851	0.79533	0.42874	-0.81844	-0.14063	-0.55712	-0.38280	-0.58963	0.71120	
14418	48.05667	-17.86130	1248.27659	681.14426	39.45084	-22.39005	117.82135	1.38415	-0.43153	0.79587	0.42469	-0.81773	-0.14633	-0.55669	-0.38091	-0.58751	0.71396	
14419	48.06000	-15.87920	1245.72705	683.77612	39.25015	-22.24165	117.98962	1.40494	-0.43439	0.79621	0.42114	-0.81733	-0.15195	-0.55577	-0.37851	-0.58563	0.71677	
14420	48.06333	-13.89944	1243.13952	686.38211	38.97819	-22.13302	118.21637	1.44924	-0.43796	0.79706	0.41580	-0.81624	-0.15872	-0.55549	-0.37676	-0.58267	0.72010	
14421	48.06667	-11.88725	1240.62439	689.13932	38.80539	-21.95764	118.39104	1.44263	-0.44100	0.79697	0.41275	-0.81591	-0.16439	-0.55432	-0.37392	-0.58122	0.72275	
14422	48.07000	-9.90962	1238.14895	691.83907	38.64013	-21.82362	118.57173	1.47436	-0.44398	0.79698	0.40951	-0.81528	-0.16970	-0.55364	-0.37175	-0.57968	0.72511	
14423	48.07333	-7.95941	1235.71345	694.53626	38.41339	-21.67788	118.74232	1.51396	-0.44686	0.79737	0.40560	-0.81478	-0.17555	-0.55255	-0.36939	-0.57739	0.72813	
14424	48.07667	-5.99953	1233.27806	697.32467	38.22047	-21.47888	118.91660	1.52719	-0.44996	0.79723	0.40246	-0.81454	-0.18159	-0.55096	-0.36616	-0.57572	0.73108	
14425	48.08000	-4.08880	1230.58597	700.13166	38.31226	-21.46447	119.10777	1.75105	-0.45272	0.79590	0.40198	-0.81311	-0.18349	-0.55243	-0.36592	-0.57695	0.73022	
14426	48.08333	-2.13651	1228.19689	703.01723	38.11718	-21.26928	119.29077	1.76198	-0.45592	0.79571	0.39873	-0.81274	-0.18962	-0.55090	-0.36275	-0.57523	0.73316	
14427	48.08667	-0.06557	1225.75160	705.84327	37.96543	-21.11743	119.41735	1.86311	-0.45818	0.79559	0.39636	-0.81257	-0.19417	-0.54958	-0.36028	-0.57387	0.73544	
14428	48.09000	1.95745	1223.60364	708.65742	37.89788	-20.96813	119.60876	1.82380	-0.46136	0.79467	0.39453	-0.81185	-0.19877	-0.54900	-0.35785	-0.57358	0.73685	
14429	48.09333	3.91997	1221.27523	711.50276	37.62918	-20.69525	119.77283	1.90279	-0.46452	0.79458	0.39098	-0.81199	-0.20598	-0.54611	-0.35340	-0.57115	0.74088	
14430	48.09667	5.90976	1219.11228	714.35879	37.42360	-20.50338	119.88110	1.85859	-0.46664	0.79463	0.38833	-0.81213	-0.21110	-0.54395	-0.35026	-0.56921	0.74386	
14431	48.10000	7.76976	1216.94432	717.31639	37.24611	-20.27857	120.00249	1.86997	-0.46904	0.79427	0.38618	-0.81233	-0.21639	-0.54157	-0.34658	-0.56773	0.74670	
14432	48.10333	9.64795	1214.77248	720.23427	36.97314	-20.00908	120.12005	1.89975	-0.47152	0.79431	0.38305	-0.81276	-0.22290	-0.53827	-0.34217	-0.56514	0.75069	
14433	48.10667	11.53520	1212.57989	723.22161	36.77031	-19.82940	120.21431	1.88187	-0.47340	0.79441	0.38054	-0.81291	-0.22764	-0.53606	-0.33922	-0.56312	0.75355	
14434	48.11000	13.49043	1210.43233	726.12725	36.49262	-19.54220	120.28089	1.87062	-0.47519	0.79456	0.37798	-0.81382	-0.23358	-0.53211	-0.33450	-0.56046	0.75762	
14435	48.11333	15.37403	1208.34811	729.01600	36.25442	-19.21387	120.38657	1.87338	-0.47766	0.79407	0.37590	-0.81458	-0.24002	-0.52806	-0.32910	-0.55843	0.76148	
14436	48.11667	16.80210	1205.31731	732.05541	35.89942	-18.80952	120.62473	0.53231	-0.48221	0.79337	0.37153	-0.81457	-0.24996	-0.52345	-0.32242	-0.55505	0.76679	
14437	48.12000	18.51987	1203.53476	735.10407	35.75659	-18.33101	120.85911	0.55902	-0.48690	0.79089	0.37071	-0.81487	-0.25848	-0.51882	-0.31451	-0.55469	0.77033	
14438	48.12333	20.20017	1201.74389	738.08746	35.52973	-17.90005	121.00478	0.64607	-0.49018	0.78955	0.36925	-0.81563	-0.26611	-0.51374	-0.30736	-0.55300	0.77442	
14439	48.12667	21.61729	1200.16834	741.05045	35.46378	-17.25183	121.27724	0.91338	-0.49582	0.78544	0.37046	-0.81621	-0.27580	-0.50767	-0.29657	-0.55409	0.77784	
14440	48.13000	22.99779	1198.65619	744.01133	35.40206	-16.52939	121.58981	1.24341	-0.50219	0.78066	0.37199	-0.81662	-0.28659	-0.50100	-0.28451	-0.55537	0.78142	
14441	48.13333	25.57975	1196.10301	747.07099	34.87276	-16.82779	121.29754	0.75872	-0.49724	0.78702	0.36517	-0.81789	-0.28476	-0.49996	-0.28950	-0.54727	0.78529	
14442	48.13667	27.42268	1194.33817	750.09778	34.69635	-16.49071	121.44645	0.82857	-0.50024	0.78572	0.36387	-0.81804	-0.29108	-0.49607	-0.28386	-0.54581	0.78836	
14443	48.14000	29.27291	1192.35581	753.49284	34.88464	-16.31813	121.57848	1.04406	-0.50257	0.78299	0.36654	-0.81761	-0.29267	-0.49585	-0.28097	-0.54889	0.78726	
14444	48.14333	31.28975	1190.63539	756.49982	34.57438	-16.09150	121.62804	1.04689	-0.50386	0.78357	0.36351	-0.81811	-0.29786	-0.49191	-0.27717	-0.54524	0.79113	
14445	48.14667	33.50033	1188.74285	759.45318	34.03850	-15.93471	121.57830	0.74212	-0.50354	0.78643	0.35773	-0.81919	-0.30302	-0.48694	-0.27454	-0.53824	0.79682	
14446	48.15000	33.38633	1186.43948	764.61392	35.11571	-14.79102	122.15046	1.80561	-0.51451	0.77070	0.37589	-0.81860	-0.31096	-0.48291	-0.25529	-0.55617	0.79089	
14447	48.15333	35.57894	1184.60622	767.59266	34.79544	-14.63475	122.18324	1.76250	-0.51535	0.77181	0.37246	-0.81889	-0.31537	-0.47954	-0.25266	-0.55213	0.79455	
14448	48.15667	37.61121	1182.81376	770.69757	34.54805	-14.44871	122.25487	1.80731	-0.51681	0.77206	0.36991	-0.81893	-0.31991	-0.47645	-0.24951	-0.54916	0.79760	
14449	48.16000	39.64427	1181.42938	773.41078	33.72285	-13.85003	122.33172	2.00448	-0.51927	0.77386	0.36262	-0.82040	-0.33253	-0.46515	-0.23938	-0.53903	0.80755	
14450	48.16333	41.66309	1179.62925	776.74906	33.73191	-13.73002	122.40244	1.94120	-0.52055	0.77279	0.36308	-0.82018	-0.33437	-0.46422	-0.23735	-0.53944	0.80788	
14451	48.16667	43.71591	1177.93714	779.84904	33.55375	-13.49354	122.52970	1.91031	-0.52289	0.77197	0.36144	-0.81984	-0.33940	-0.46116	-0.23334	-0.53746	0.81036	
14452	48.17000	45.86734	1176.19515	782.88958	33.34304	-13.31960	122.63093	1.91841	-0.52472	0.77182	0.35912	-0.81951	-0.34382	-0.45847	-0.23038	-0.53487	0.81292	
14453	48.17333	50.39411	1174.84864	784.02399	32.15839	-14.50130	122.07260	0.66724	-0.51408	0.78814	0.33846	-0.82038	-0.33659	-0.46226	-0.25040	-0.51530	0.81961	
14454	48.17667	52.31447	1173.29673	787.05613	31.91848	-14.12278	122.26309	0.60474	-0.51767	0.78662	0.33653	-0.82005	-0.34401	-0.45736	-0.24400	-0.51273	0.82315	
14455	48.18000	54.52142	1171.63491	790.04515	31.67378	-13.96356	122.42054	0.64219	-0.52029	0.78633	0.33314	-0.81919	-0.34932	-0.45487	-0.24130	-0.50957	0.82590	
14456	48.18333	56.89431	1169.93913	793.12644	31.50384	-13.89389	122.47613	0.69566	-0.52124	0.78665	0.33091	-0.81893	-0.35195	-0.45330	-0.24012	-0.50727	0.82766	
14457	48.18667	59.06716	1168.37059	796.13951	31.31889	-13.70142	122.59473	0.65237	-0.52336	0.78606	0.32893	-0.81853	-0.35647	-0.45049	-0.23686	-0.50501	0.82998	
14458	48.19000	61.35827	1166.74009	799.05828	31.02444	-13.48952	122.75506	0.60588	-0.52612	0.78573	0.32530	-0.81779	-0.36254	-0.44697	-0.23327	-0.50119	0.83331	
14459	48.19333	63.65683	1165.02957	802.00734	30.81619	-13.35545	122.94218	0.58606	-0.52909	0.78508	0.32204	-0.81652	-0.36771	-0.44506	-0.23099	-0.49843	0.83559	
14460	48.19667	65.88218	1163.35466	804.91794	30.59696	-13.12461	123.19114	0.57445	-0.53313	0.78360	0.31895	-0.81499	-0.37449	-0.44221	-0.22707	-0.49570	0.83828	
14461	48.20000	68.14908	1161.76654	807.86904	30.38552	-12.96756	123.33770	0.60217	-0.53556	0.78307	0.31620	-0.81414	-0.37926	-0.43970	-0.22440	-0.49292	0.84064	
14462	48.20333	70.32981	1160.17012	810.74169	30.14095	-12.75051	123.59748	0.64123	-0.53971	0.78165	0.31263	-0.81241	-0.38623	-0.43684	-0.22071	-0.48975	0.84347	
14463	48.20667	72.59800	1158.64542	813.62378	29.92161	-12.57088	123.77539	0.67698	-0.54261	0.78078	0.30976	-0.81130	-0.39159	-0.43411	-0.21765	-0.48686	0.84593	
14464	48.21000	74.88390	1156.97168	816.45055	29.68448	-12.37493	123.99828	0.63156	-0.54618	0.77960	0.30646	-0.80979	-0.39780	-0.43127	-0.21431	-0.48372	0.84858	
14465	48.21333	77.11010	1155.47468	819.22793	29.52502	-12.17974	124.26604	0.68052	-0.55036	0.77765	0.30391	-0.80783	-0.40400	-0.42918	-0.21098	-0.48171	0.85055	
14466	48.21667	79.45969	1153.88025	821.94081	29.25065	-12.06955	124.44241	0.62940	-0.55308	0.77732	0.29979	-0.80646	-0.40920	-0.42681	-0.20910	-0.47783	0.85320	
14467	48.22000	81.58522	1152.46234	824.72120	29.08927	-11.78406	124.74236	0.76462	-0.55788	0.77466	0.29779	-0.80440	-0.41642	-0.42371	-0.20422	-0.47593	0.85545	
14468	48.22333	84.02099	1150.92995	827.51126	28.83066	-11.69880	124.90307	0.74414	-0.56030	0.77441	0.29384	-0.80308	-0.42108	-0.42160	-0.20277	-0.47221	0.85785	
14469	48.22667	86.47032	1149.73301	830.32019	28.82972	-11.55405	125.16862	0.83269	-0.56431	0.77177	0.29312	-0.80090	-0.42564	-0.42118	-0.20029	-0.47244	0.85830	
14470	48.23000	88.87451	1148.20307	832.97990	28.56520	-11.43366	125.37941	0.77593	-0.56750	0.77097	0.28906	-0.79916	-0.43123	-0.41880	-0.19823	-0.46867	0.86084	
14471	48.23333	91.19045	1146.84642	835.63732	28.33817	-11.30004	125.67335	0.80825	-0.57186	0.76924	0.28503	-0.79661	-0.43772	-0.41692	-0.19595	-0.46547	0.86310	
14472	48.23667	93.45016	1145.48481	838.29929	28.14668	-11.21614	125.91225	0.87535	-0.57534	0.76796	0.28146	-0.79445	-0.44287	-0.41560	-0.19451	-0.46272	0.86490	
14473	48.24000	95.80903	1144.19597	840.94422	28.01607	-11.01340	126.10712	0.80994	-0.57844	0.76612	0.28011	-0.79304	-0.44774	-0.41306	-0.19104	-0.46107	0.86656	
14474	48.24333	98.07962	1142.91693	843.49038	27.80462	-10.89016	126.33890	0.87149	-0.58189	0.76474	0.27672	-0.79102	-0.45316	-0.41102	-0.18893	-0.45806	0.86861	
14475	48.24667	100.37918	1141.67477	846.07933	27.67337	-10.75244	126.56897	0.87356	-0.58533	0.76289	0.27456	-0.78904	-0.45805	-0.40940	-0.18657	-0.45628	0.87006	
14476	48.25000	102.68682	1140.31178	848.82026	27.43312	-10.63832	126.80865	0.91468	-0.58885	0.76157	0.27070	-0.78688	-0.46367	-0.40722	-0.18461	-0.45279	0.87229	
14477	48.25333	104.78472	1139.26493	851.42555	27.34872	-10.46053	127.08411	1.01241	-0.59297	0.75888	0.26925	-0.78449	-0.46905	-0.40566	-0.18156	-0.45177	0.87346	
14478	48.25667	106.92631	1138.04835	854.10681	27.20675	-10.30458	127.24382	0.97956	-0.59545	0.75749	0.26768	-0.78323	-0.47314	-0.40335	-0.17888	-0.44983	0.87502	
14479	48.26000	109.21511	1136.84584	856.66847	27.13409	-10.06174	127.55903	0.92725	-0.60020	0.75405	0.26676	-0.78053	-0.47932	-0.40127	-0.17471	-0.44906	0.87625	
14480	48.26333	111.29559	1135.80425	859.24545	26.97149	-9.88005	127.78748	1.01842	-0.60365	0.75202	0.26473	-0.77857	-0.48459	-0.39876	-0.17159	-0.44682	0.87801	
14481	48.26667	113.54068	1134.65701	861.83653	26.83333	-9.69150	128.02725	1.01704	-0.60724	0.74971	0.26303	-0.77648	-0.48985	-0.39640	-0.16834	-0.44495	0.87959	
14482	48.27000	115.72612	1133.51609	864.40647	26.72727	-9.54602	128.27992	0.99696	-0.61093	0.74733	0.26128	-0.77412	-0.49477	-0.39489	-0.16584	-0.44352	0.88079	
14483	48.27333	117.95123	1132.43782	866.98663	26.60058	-9.43598	128.48201	0.97842	-0.61385	0.74562	0.25930	-0.77221	-0.49894	-0.39338	-0.16395	-0.44171	0.88205	
14484	48.27667	119.98813	1131.42732	869.58856	26.47778	-9.20823	128.76611	1.01171	-0.61807	0.74260	0.25795	-0.76966	-0.50484	-0.39085	-0.16002	-0.44011	0.88357	
14485	48.28000	122.11925	1130.34698	872.25750	26.37751	-9.14069	128.96440	0.89938	-0.62085	0.74097	0.25595	-0.76766	-0.50849	-0.39004	-0.15886	-0.43864	0.88451	
14486	48.28333	124.18138	1129.52822	874.95611	26.34989	-8.94607	129.18633	0.94252	-0.62416	0.73817	0.25598	-0.76567	-0.51270	-0.38845	-0.15550	-0.43845	0.88520	
14487	48.28667	126.18798	1128.55901	877.59306	26.26625	-8.75550	129.41052	0.94968	-0.62747	0.73561	0.25526	-0.76361	-0.51727	-0.38642	-0.15222	-0.43739	0.88630	
14488	48.29000	128.30508	1127.62585	880.21179	26.18680	-8.57138	129.61383	0.95949	-0.63049	0.73323	0.25468	-0.76176	-0.52150	-0.38441	-0.14904	-0.43637	0.88734	
14489	48.29333	130.21208	1126.69436	882.89837	26.14890	-8.32706	129.90501	0.90974	-0.63475	0.72954	0.25467	-0.75902	-0.52690	-0.38244	-0.14482	-0.43606	0.88819	
14490	48.29667	132.06475	1125.73426	885.64364	26.12277	-8.07008	130.18083	0.90897	-0.63881	0.72585	0.25507	-0.75645	-0.53207	-0.38038	-0.14038	-0.43594	0.88896	
14491	48.30000	133.83259	1124.91072	888.35055	26.09336	-7.74817	130.44963	0.90390	-0.64286	0.72189	0.25615	-0.75403	-0.53753	-0.37749	-0.13482	-0.43582	0.88988	
14492	48.30333	135.68385	1124.05079	891.04197	26.00077	-7.53721	130.65732	0.90805	-0.64590	0.71930	0.25575	-0.75207	-0.54197	-0.37506	-0.13117	-0.43460	0.89102	
14493	48.30667	137.48098	1123.26388	893.76893	25.97772	-7.20947	130.91499	0.89834	-0.64976	0.71533	0.25712	-0.74971	-0.54723	-0.37213	-0.12550	-0.43456	0.89186	
14494	48.31000	139.35142	1122.29569	896.42156	25.86743	-6.98275	131.09016	0.78588	-0.65237	0.71302	0.25693	-0.74809	-0.55142	-0.36919	-0.12157	-0.43305	0.89313	
14495	48.31333	140.95430	1121.61260	899.01140	25.79928	-6.61855	131.40543	0.83376	-0.65698	0.70846	0.25780	-0.74505	-0.55783	-0.36568	-0.11526	-0.43232	0.89432	
14496	48.31667	142.65690	1120.76464	901.70541	25.72919	-6.35527	131.59886	0.79157	-0.65983	0.70557	0.25843	-0.74322	-0.56215	-0.36279	-0.11069	-0.43145	0.89532	
14497	48.32000	144.50620	1120.17239	904.31417	25.61236	-6.21454	131.72868	0.88024	-0.66169	0.70412	0.25764	-0.74192	-0.56528	-0.36058	-0.10825	-0.42974	0.89644	
14498	48.32333	146.53494	1119.59406	906.99438	25.45026	-6.10809	131.70068	0.98642	-0.66146	0.70459	0.25693	-0.74239	-0.56654	-0.35761	-0.10640	-0.42729	0.89783	
