FILE_VERSION	2.0.0
NO_OF_FRAMES	16296
NO_OF_CAMERAS	8
NO_OF_MARKERS	6
FREQUENCY	300
DESCRIPTION	--
TIME_STAMP	2026-08-06, 08:59:33.376	5996.27357670
DATA_INCLUDED	3D
MARKER_NAMES	handball_6 - 1	handball_6 - 2	handball_6 - 3	handball_6 - 4	handball_6 - 5	handball_6 - 6
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	handball_6 - 1 Y	handball_6 - 1 X	handball_6 - 1 Z	handball_6 - 2 Y	handball_6 - 2 X	handball_6 - 2 Z	handball_6 - 3 Y	handball_6 - 3 X	handball_6 - 3 Z	handball_6 - 4 Y	handball_6 - 4 X	handball_6 - 4 Z	handball_6 - 5 Y	handball_6 - 5 X	handball_6 - 5 Z	handball_6 - 6 Y	handball_6 - 6 X	handball_6 - 6 Z	
12477	41.58667	46.636	55.077	1767.525	216.435	-6.27	1674.492	112.826	127.501	1667.803	53.736	-33.201	1716.209	187.576	76.795	1776.961	152.065	-35.121	1784.956
12478	41.59000	46.713	55.274	1767.526	216.434	-6.298	1674.519	113.001	127.595	1667.794	53.701	-33.022	1716.224	187.683	76.805	1776.956	152.024	-35.057	1784.976
12479	41.59333	46.79	55.509	1767.475	216.459	-6.349	1674.535	113.23	127.719	1667.764	53.663	-32.803	1716.186	187.786	76.831	1776.969	151.954	-34.983	1784.979
12480	41.59667	46.822	55.747	1767.359	216.452	-6.425	1674.548	113.439	127.831	1667.665	53.579	-32.589	1716.096	187.854	76.828	1776.948	151.821	-34.918	1784.954
12481	41.60000	46.917	55.935	1767.331	216.455	-6.492	1674.546	113.661	127.883	1667.627	53.551	-32.422	1716.090	187.977	76.819	1776.939	151.783	-34.878	1784.959
12482	41.60333	46.995	56.11	1767.281	216.489	-6.568	1674.576	113.888	127.955	1667.611	53.527	-32.261	1716.049	188.073	76.799	1776.940	151.724	-34.85	1784.962
12483	41.60667	47.058	56.292	1767.266	216.48	-6.625	1674.602	114.093	128.015	1667.605	53.481	-32.093	1716.046	188.161	76.795	1776.981	151.655	-34.812	1784.988
12484	41.61000	47.127	56.494	1767.243	216.505	-6.664	1674.650	114.281	128.128	1667.605	53.452	-31.907	1716.037	188.248	76.812	1776.977	151.6	-34.743	1785.009
12485	41.61333	47.171	56.651	1767.205	216.505	-6.735	1674.683	114.433	128.173	1667.556	53.411	-31.776	1716.034	188.314	76.813	1776.977	151.536	-34.698	1785.036
12486	41.61667	47.225	56.825	1767.145	216.521	-6.811	1674.714	114.593	128.248	1667.489	53.372	-31.628	1716.007	188.396	76.803	1776.946	151.471	-34.648	1785.042
12487	41.62000	47.284	56.965	1767.102	216.529	-6.897	1674.737	114.761	128.283	1667.446	53.338	-31.509	1715.988	188.475	76.775	1776.928	151.416	-34.627	1785.050
12488	41.62333	47.343	57.116	1767.072	216.53	-6.977	1674.774	114.942	128.327	1667.421	53.298	-31.375	1715.978	188.56	76.74	1776.930	151.351	-34.607	1785.068
12489	41.62667	47.391	57.28	1767.032	216.535	-7.061	1674.815	115.142	128.387	1667.419	53.247	-31.223	1715.947	188.621	76.718	1776.953	151.263	-34.586	1785.085
12490	41.63000	47.429	57.43	1766.997	216.548	-7.121	1674.896	115.311	128.431	1667.394	53.214	-31.095	1715.942	188.681	76.705	1776.986	151.189	-34.547	1785.133
12491	41.63333	47.461	57.595	1766.930	216.541	-7.209	1674.942	115.485	128.478	1667.340	53.153	-30.954	1715.906	188.733	76.681	1776.975	151.089	-34.514	1785.147
12492	41.63667	47.481	57.707	1766.857	216.551	-7.285	1675.009	115.625	128.482	1667.268	53.121	-30.871	1715.877	188.771	76.656	1776.970	151.013	-34.489	1785.177
12493	41.64000	47.494	57.846	1766.749	216.538	-7.398	1675.029	115.811	128.495	1667.193	53.05	-30.753	1715.796	188.799	76.613	1776.960	150.888	-34.486	1785.166
12494	41.64333	47.512	57.988	1766.655	216.531	-7.501	1675.073	116.025	128.523	1667.156	52.982	-30.62	1715.709	188.835	76.552	1776.990	150.756	-34.495	1785.161
12495	41.64667	47.535	58.171	1766.588	216.519	-7.583	1675.126	116.23	128.584	1667.139	52.907	-30.452	1715.657	188.869	76.534	1777.006	150.628	-34.463	1785.177
12496	41.65000	47.554	58.308	1766.525	216.518	-7.658	1675.183	116.394	128.617	1667.104	52.857	-30.332	1715.618	188.902	76.513	1777.028	150.529	-34.439	1785.200
12497	41.65333	47.541	58.419	1766.441	216.505	-7.734	1675.230	116.523	128.644	1667.059	52.791	-30.234	1715.552	188.899	76.486	1777.049	150.408	-34.429	1785.206
12498	41.65667	47.564	58.557	1766.359	216.496	-7.842	1675.266	116.684	128.671	1666.995	52.727	-30.118	1715.499	188.94	76.44	1777.025	150.303	-34.417	1785.205
12499	41.66000	47.553	58.622	1766.233	216.498	-7.936	1675.288	116.817	128.662	1666.909	52.679	-30.064	1715.387	188.942	76.375	1777.029	150.192	-34.443	1785.176
12500	41.66333	47.547	58.747	1766.129	216.479	-8.053	1675.336	117.012	128.683	1666.879	52.592	-29.945	1715.285	188.946	76.3	1777.053	150.033	-34.467	1785.165
12501	41.66667	47.557	58.826	1766.063	216.482	-8.159	1675.356	117.149	128.689	1666.852	52.545	-29.873	1715.228	188.962	76.256	1777.081	149.941	-34.487	1785.164
12502	41.67000	47.577	59.01	1765.940	216.471	-8.251	1675.434	117.441	128.697	1666.823	52.473	-29.706	1715.124	188.985	76.212	1777.106	149.778	-34.476	1785.175
12503	41.67333	47.552	59.134	1765.805	216.471	-8.36	1675.488	117.587	128.734	1666.742	52.396	-29.598	1715.013	188.969	76.172	1777.117	149.623	-34.467	1785.166
12504	41.67667	47.557	59.192	1765.725	216.459	-8.495	1675.528	117.727	128.7	1666.690	52.338	-29.555	1714.951	188.988	76.077	1777.121	149.517	-34.515	1785.166
12505	41.68000	47.536	59.302	1765.580	216.44	-8.605	1675.567	117.897	128.697	1666.608	52.257	-29.46	1714.828	188.974	76.013	1777.106	149.359	-34.528	1785.140
12506	41.68333	47.555	59.379	1765.542	216.419	-8.74	1675.599	118.038	128.686	1666.599	52.192	-29.393	1714.798	189.003	75.93	1777.120	149.26	-34.569	1785.150
12507	41.68667	47.55	59.492	1765.476	216.394	-8.865	1675.663	118.201	128.679	1666.574	52.114	-29.298	1714.757	189.004	75.88	1777.163	149.122	-34.579	1785.183
12508	41.69000	47.534	59.563	1765.389	216.391	-8.967	1675.728	118.321	128.679	1666.532	52.056	-29.238	1714.687	188.997	75.815	1777.179	149.004	-34.599	1785.190
12509	41.69333	47.521	59.651	1765.284	216.378	-9.073	1675.787	118.465	128.655	1666.467	51.995	-29.172	1714.616	188.988	75.765	1777.178	148.879	-34.606	1785.201
12510	41.69667	47.5	59.702	1765.186	216.346	-9.188	1675.814	118.565	128.628	1666.392	51.922	-29.133	1714.534	188.982	75.674	1777.172	148.756	-34.648	1785.181
12511	41.70000	47.497	59.775	1765.072	216.335	-9.32	1675.842	118.715	128.602	1666.315	51.86	-29.075	1714.442	188.99	75.593	1777.175	148.633	-34.684	1785.165
12512	41.70333	47.504	59.855	1765.010	216.318	-9.47	1675.891	118.869	128.573	1666.294	51.792	-29.011	1714.402	188.999	75.518	1777.186	148.516	-34.719	1785.185
12513	41.70667	47.514	59.916	1764.942	216.319	-9.583	1675.950	119.021	128.537	1666.254	51.754	-28.964	1714.355	189.02	75.447	1777.241	148.42	-34.752	1785.210
12514	41.71000	47.511	59.97	1764.852	216.338	-9.682	1676.027	119.169	128.515	1666.227	51.721	-28.92	1714.280	189.015	75.384	1777.267	148.318	-34.78	1785.224
12515	41.71333	47.524	60.058	1764.789	216.335	-9.813	1676.086	119.292	128.501	1666.171	51.671	-28.859	1714.259	189.037	75.332	1777.263	148.226	-34.785	1785.254
12516	41.71667	47.517	60.087	1764.681	216.326	-9.952	1676.121	119.444	128.457	1666.136	51.611	-28.831	1714.148	189.032	75.209	1777.260	148.1	-34.863	1785.225
12517	41.72000	47.542	60.135	1764.583	216.332	-10.097	1676.160	119.615	128.398	1666.075	51.575	-28.799	1714.074	189.064	75.105	1777.244	148.009	-34.918	1785.218
12518	41.72333	47.564	60.174	1764.475	216.359	-10.275	1676.198	119.829	128.354	1666.043	51.538	-28.76	1713.959	189.091	74.978	1777.322	147.888	-35.009	1785.205
12519	41.72667	47.59	60.215	1764.439	216.364	-10.424	1676.265	119.977	128.325	1666.045	51.496	-28.724	1713.928	189.128	74.862	1777.364	147.8	-35.076	1785.228
12520	41.73000	47.607	60.275	1764.381	216.38	-10.538	1676.346	120.126	128.312	1666.031	51.464	-28.672	1713.882	189.152	74.779	1777.400	147.709	-35.112	1785.253
12521	41.73333	47.627	60.325	1764.303	216.39	-10.665	1676.383	120.279	128.293	1666.005	51.426	-28.626	1713.806	189.177	74.682	1777.408	147.617	-35.165	1785.240
12522	41.73667	47.649	60.338	1764.237	216.405	-10.812	1676.421	120.405	128.252	1665.974	51.398	-28.619	1713.745	189.207	74.564	1777.418	147.543	-35.239	1785.234
12523	41.74000	47.67	60.413	1764.137	216.378	-10.969	1676.417	120.598	128.22	1665.937	51.324	-28.544	1713.639	189.233	74.444	1777.407	147.413	-35.31	1785.190
12524	41.74333	47.708	60.459	1764.045	216.382	-11.13	1676.443	120.828	128.181	1665.929	51.278	-28.487	1713.521	189.28	74.284	1777.457	147.294	-35.415	1785.154
12525	41.74667	47.738	60.492	1763.978	216.391	-11.287	1676.484	121.017	128.115	1665.921	51.246	-28.459	1713.459	189.308	74.175	1777.504	147.201	-35.492	1785.162
12526	41.75000	47.785	60.528	1763.929	216.42	-11.417	1676.530	121.176	128.106	1665.919	51.229	-28.419	1713.398	189.366	74.053	1777.526	147.138	-35.562	1785.153
12527	41.75333	47.819	60.578	1763.853	216.406	-11.564	1676.543	121.352	128.065	1665.895	51.178	-28.37	1713.318	189.406	73.924	1777.508	147.041	-35.637	1785.123
12528	41.75667	47.858	60.599	1763.788	216.414	-11.735	1676.555	121.502	128.025	1665.874	51.141	-28.349	1713.248	189.45	73.787	1777.490	146.964	-35.726	1785.095
12529	41.76000	47.915	60.66	1763.715	216.395	-11.926	1676.540	121.712	127.982	1665.846	51.081	-28.285	1713.162	189.52	73.627	1777.490	146.86	-35.825	1785.051
12530	41.76333	47.968	60.685	1763.674	216.387	-12.096	1676.548	121.89	127.944	1665.845	51.037	-28.248	1713.094	189.592	73.453	1777.528	146.775	-35.939	1785.021
12531	41.76667	48.036	60.702	1763.663	216.393	-12.284	1676.575	122.062	127.895	1665.869	51.007	-28.226	1713.069	189.67	73.288	1777.545	146.716	-36.05	1785.020
12532	41.77000	48.092	60.74	1763.633	216.391	-12.452	1676.609	122.23	127.847	1665.864	50.971	-28.192	1713.041	189.738	73.147	1777.552	146.647	-36.132	1785.023
12533	41.77333	48.162	60.776	1763.594	216.4	-12.632	1676.622	122.418	127.803	1665.865	50.942	-28.154	1712.993	189.815	73.0	1777.551	146.583	-36.226	1785.007
12534	41.77667	48.228	60.832	1763.546	216.373	-12.838	1676.607	122.608	127.754	1665.836	50.88	-28.098	1712.939	189.899	72.831	1777.540	146.492	-36.327	1784.974
12535	41.78000	48.278	60.88	1763.433	216.356	-13.047	1676.585	122.85	127.694	1665.787	50.816	-28.039	1712.801	189.963	72.637	1777.569	146.358	-36.453	1784.907
12536	41.78333	48.325	60.883	1763.411	216.335	-13.259	1676.584	123.016	127.646	1665.817	50.754	-28.018	1712.741	190.022	72.434	1777.599	146.26	-36.599	1784.874
12537	41.78667	48.384	60.917	1763.372	216.315	-13.451	1676.591	123.232	127.589	1665.836	50.699	-27.969	1712.671	190.092	72.248	1777.653	146.156	-36.725	1784.849
12538	41.79000	48.45	60.983	1763.375	216.277	-13.61	1676.609	123.398	127.57	1665.853	50.637	-27.897	1712.658	190.179	72.085	1777.650	146.076	-36.808	1784.840
12539	41.79333	48.473	61.013	1763.308	216.229	-13.821	1676.600	123.575	127.51	1665.844	50.547	-27.856	1712.566	190.209	71.897	1777.664	145.936	-36.936	1784.795
12540	41.79667	48.52	61.04	1763.223	216.205	-14.027	1676.577	123.758	127.456	1665.805	50.483	-27.82	1712.459	190.27	71.701	1777.643	145.826	-37.061	1784.728
12541	41.80000	48.578	61.104	1763.172	216.153	-14.269	1676.541	123.979	127.405	1665.812	50.388	-27.743	1712.381	190.333	71.508	1777.640	145.69	-37.188	1784.677
12542	41.80333	48.629	61.183	1763.133	216.075	-14.515	1676.519	124.195	127.354	1665.818	50.271	-27.654	1712.318	190.395	71.302	1777.641	145.535	-37.313	1784.637
12543	41.80667	48.664	61.254	1763.066	216.019	-14.725	1676.516	124.426	127.336	1665.851	50.164	-27.555	1712.199	190.434	71.089	1777.660	145.361	-37.446	1784.573
12544	41.81000	48.708	61.37	1763.007	215.949	-14.94	1676.532	124.649	127.334	1665.846	50.044	-27.426	1712.112	190.498	70.882	1777.663	145.184	-37.544	1784.530
12545	41.81333	48.743	61.433	1762.929	215.893	-15.165	1676.529	124.869	127.301	1665.852	49.938	-27.342	1711.994	190.539	70.663	1777.665	145.013	-37.677	1784.467
12546	41.81667	48.778	61.562	1762.846	215.777	-15.422	1676.480	125.112	127.278	1665.829	49.776	-27.195	1711.876	190.588	70.442	1777.658	144.793	-37.795	1784.387
12547	41.82000	48.823	61.643	1762.784	215.691	-15.674	1676.441	125.335	127.239	1665.829	49.647	-27.094	1711.776	190.643	70.216	1777.654	144.614	-37.931	1784.317
12548	41.82333	48.84	61.742	1762.723	215.568	-15.946	1676.421	125.564	127.216	1665.850	49.471	-26.964	1711.658	190.673	69.951	1777.684	144.37	-38.086	1784.245
12549	41.82667	48.885	61.87	1762.673	215.475	-16.188	1676.435	125.814	127.202	1665.871	49.331	-26.819	1711.576	190.726	69.735	1777.692	144.166	-38.192	1784.208
12550	41.83000	48.873	62.016	1762.584	215.329	-16.436	1676.444	126.062	127.207	1665.883	49.125	-26.64	1711.428	190.728	69.481	1777.753	143.862	-38.32	1784.138
12551	41.83333	48.886	62.157	1762.487	215.197	-16.667	1676.434	126.313	127.19	1665.876	48.948	-26.475	1711.290	190.748	69.249	1777.743	143.605	-38.43	1784.060
12552	41.83667	48.89	62.303	1762.380	215.053	-16.975	1676.414	126.561	127.174	1665.841	48.74	-26.307	1711.146	190.765	68.989	1777.777	143.306	-38.561	1783.986
12553	41.84000	48.893	62.447	1762.284	214.894	-17.257	1676.391	126.832	127.15	1665.854	48.528	-26.13	1710.992	190.771	68.72	1777.798	143.0	-38.703	1783.899
12554	41.84333	48.885	62.637	1762.219	214.691	-17.555	1676.369	127.077	127.143	1665.860	48.276	-25.915	1710.889	190.77	68.479	1777.833	142.668	-38.812	1783.843
12555	41.84667	48.86	62.752	1762.138	214.554	-17.829	1676.397	127.282	127.143	1665.880	48.073	-25.77	1710.757	190.748	68.221	1777.873	142.368	-38.944	1783.786
12556	41.85000	48.821	62.964	1762.051	214.331	-18.08	1676.409	127.524	127.168	1665.902	47.798	-25.524	1710.615	190.712	67.968	1777.888	141.991	-39.04	1783.713
12557	41.85333	48.793	63.186	1761.958	214.125	-18.353	1676.424	127.783	127.177	1665.902	47.538	-25.279	1710.488	190.683	67.747	1777.930	141.623	-39.118	1783.665
12558	41.85667	48.755	63.431	1761.830	213.878	-18.639	1676.405	128.076	127.197	1665.894	47.235	-24.994	1710.299	190.646	67.473	1777.966	141.194	-39.22	1783.564
12559	41.86000	48.717	63.629	1761.686	213.668	-18.968	1676.395	128.368	127.196	1665.883	46.957	-24.756	1710.093	190.603	67.179	1778.019	140.776	-39.354	1783.464
12560	41.86333	48.671	63.899	1761.578	213.397	-19.292	1676.416	128.686	127.224	1665.937	46.621	-24.439	1709.916	190.539	66.884	1778.048	140.298	-39.464	1783.382
12561	41.86667	48.618	64.102	1761.489	213.172	-19.568	1676.462	128.929	127.233	1665.966	46.342	-24.201	1709.777	190.479	66.624	1778.103	139.894	-39.562	1783.333
12562	41.87000	48.553	64.321	1761.391	212.942	-19.874	1676.518	129.163	127.259	1665.988	46.045	-23.95	1709.636	190.402	66.366	1778.157	139.463	-39.652	1783.289
12563	41.87333	48.478	64.612	1761.244	212.662	-20.156	1676.531	129.447	127.297	1665.983	45.707	-23.623	1709.438	190.309	66.124	1778.190	138.972	-39.712	1783.202
12564	41.87667	48.423	64.903	1761.113	212.382	-20.499	1676.545	129.724	127.33	1665.959	45.366	-23.302	1709.274	190.24	65.864	1778.222	138.487	-39.778	1783.134
12565	41.88000	48.378	65.174	1760.992	212.108	-20.854	1676.554	130.021	127.321	1665.974	45.037	-23.003	1709.122	190.161	65.612	1778.219	138.02	-39.857	1783.071
12566	41.88333	48.299	65.457	1760.855	211.798	-21.181	1676.571	130.314	127.336	1665.993	44.673	-22.674	1708.928	190.053	65.332	1778.254	137.494	-39.943	1782.986
12567	41.88667	48.239	65.741	1760.744	211.529	-21.501	1676.635	130.591	127.367	1666.017	44.347	-22.358	1708.781	189.963	65.082	1778.293	137.012	-39.999	1782.945
12568	41.89000	48.123	66.018	1760.604	211.204	-21.801	1676.667	130.823	127.387	1666.010	43.973	-22.044	1708.598	189.821	64.829	1778.345	136.475	-40.06	1782.875
12569	41.89333	48.041	66.323	1760.436	210.929	-22.125	1676.735	131.117	127.435	1666.010	43.632	-21.702	1708.388	189.699	64.577	1778.377	135.945	-40.106	1782.806
12570	41.89667	47.919	66.652	1760.227	210.568	-22.439	1676.739	131.389	127.45	1665.934	43.228	-21.337	1708.144	189.546	64.317	1778.408	135.349	-40.145	1782.698
12571	41.90000	47.832	66.964	1760.057	210.24	-22.771	1676.764	131.714	127.49	1665.969	42.847	-20.961	1707.894	189.41	64.011	1778.436	134.767	-40.226	1782.579
12572	41.90333	47.727	67.272	1759.878	209.912	-23.125	1676.805	131.995	127.506	1665.932	42.467	-20.615	1707.677	189.265	63.739	1778.517	134.185	-40.28	1782.506
12573	41.90667	47.612	67.574	1759.718	209.601	-23.448	1676.868	132.245	127.569	1665.931	42.097	-20.266	1707.464	189.109	63.477	1778.593	133.615	-40.325	1782.433
12574	41.91000	47.521	67.926	1759.582	209.273	-23.746	1676.939	132.507	127.618	1665.936	41.729	-19.884	1707.309	188.965	63.28	1778.616	133.069	-40.312	1782.396
12575	41.91333	47.406	68.267	1759.374	208.947	-24.063	1677.008	132.785	127.667	1665.894	41.352	-19.507	1707.070	188.797	63.036	1778.648	132.475	-40.323	1782.314
12576	41.91667	47.306	68.591	1759.202	208.585	-24.385	1677.033	133.054	127.642	1665.839	40.972	-19.156	1706.886	188.647	62.807	1778.682	131.909	-40.339	1782.252
12577	41.92000	47.195	68.916	1759.006	208.233	-24.716	1677.069	133.352	127.672	1665.842	40.581	-18.773	1706.627	188.469	62.526	1778.714	131.295	-40.385	1782.140
12578	41.92333	47.082	69.263	1758.849	207.847	-25.054	1677.126	133.623	127.66	1665.819	40.175	-18.395	1706.455	188.295	62.292	1778.773	130.688	-40.393	1782.099
12579	41.92667	46.961	69.623	1758.691	207.451	-25.324	1677.193	133.891	127.692	1665.819	39.766	-17.984	1706.249	188.115	62.037	1778.816	130.068	-40.393	1782.024
12580	41.93000	46.826	69.944	1758.482	207.125	-25.608	1677.292	134.138	127.723	1665.780	39.404	-17.629	1706.016	187.913	61.818	1778.867	129.476	-40.385	1781.961
12581	41.93333	46.717	70.381	1758.361	206.655	-25.846	1677.342	134.387	127.759	1665.747	38.955	-17.153	1705.880	187.752	61.604	1778.876	128.848	-40.319	1781.913
12582	41.93667	46.594	70.731	1758.202	206.254	-26.126	1677.374	134.625	127.786	1665.721	38.55	-16.754	1705.682	187.567	61.369	1778.928	128.239	-40.311	1781.835
12583	41.94000	46.492	71.117	1758.008	205.839	-26.425	1677.402	134.922	127.793	1665.676	38.139	-16.319	1705.453	187.39	61.121	1778.951	127.604	-40.294	1781.739
12584	41.94333	46.387	71.53	1757.869	205.382	-26.649	1677.429	135.202	127.796	1665.662	37.714	-15.853	1705.280	187.214	60.907	1778.999	126.975	-40.245	1781.672
12585	41.94667	46.261	71.889	1757.734	204.966	-26.867	1677.500	135.438	127.807	1665.664	37.315	-15.445	1705.107	187.019	60.687	1779.057	126.37	-40.212	1781.619
12586	41.95000	46.146	72.346	1757.626	204.462	-27.01	1677.540	135.671	127.828	1665.637	36.868	-14.942	1704.982	186.842	60.51	1779.062	125.747	-40.104	1781.570
12587	41.95333	46.028	72.739	1757.497	204.006	-27.203	1677.573	135.903	127.85	1665.625	36.448	-14.491	1704.810	186.654	60.294	1779.092	125.13	-40.051	1781.495
12588	41.95667	45.921	73.117	1757.326	203.608	-27.449	1677.596	136.125	127.879	1665.565	36.066	-14.075	1704.628	186.471	60.123	1779.104	124.551	-39.981	1781.423
12589	41.96000	45.805	73.478	1757.182	203.154	-27.627	1677.598	136.35	127.881	1665.536	35.659	-13.647	1704.428	186.286	59.881	1779.125	123.948	-39.95	1781.315
12590	41.96333	45.706	73.847	1757.089	202.729	-27.838	1677.631	136.556	127.9	1665.550	35.269	-13.227	1704.307	186.108	59.702	1779.146	123.384	-39.889	1781.269
12591	41.96667	45.61	74.196	1756.996	202.305	-28.019	1677.668	136.767	127.893	1665.546	34.895	-12.824	1704.181	185.944	59.499	1779.203	122.831	-39.841	1781.224
12592	41.97000	45.521	74.612	1756.871	201.881	-28.236	1677.716	137.009	127.937	1665.537	34.506	-12.356	1704.032	185.766	59.326	1779.232	122.24	-39.749	1781.173
12593	41.97333	45.427	74.922	1756.774	201.496	-28.468	1677.749	137.177	127.943	1665.526	34.153	-12.001	1703.917	185.598	59.141	1779.249	121.724	-39.709	1781.131
12594	41.97667	45.337	75.319	1756.635	201.049	-28.784	1677.776	137.423	127.936	1665.499	33.743	-11.557	1703.769	185.405	58.946	1779.281	121.103	-39.643	1781.086
12595	41.98000	45.268	75.656	1756.577	200.625	-29.096	1677.791	137.607	127.918	1665.497	33.364	-11.178	1703.711	185.252	58.759	1779.315	120.57	-39.6	1781.078
12596	41.98333	45.152	76.001	1756.454	200.187	-29.358	1677.838	137.792	127.9	1665.472	32.969	-10.789	1703.578	185.044	58.564	1779.348	119.979	-39.546	1781.041
12597	41.98667	45.055	76.399	1756.416	199.688	-29.594	1677.882	137.959	127.921	1665.483	32.536	-10.334	1703.524	184.864	58.363	1779.382	119.384	-39.463	1781.032
12598	41.99000	44.931	76.727	1756.352	199.244	-29.638	1677.905	138.088	127.918	1665.488	32.17	-9.944	1703.418	184.677	58.199	1779.411	118.867	-39.384	1780.976
12599	41.99333	44.823	76.984	1756.225	198.884	-29.833	1677.892	138.232	127.92	1665.471	31.846	-9.626	1703.244	184.488	58.011	1779.435	118.37	-39.367	1780.880
12600	41.99667	44.749	77.295	1756.103	198.505	-30.103	1677.897	138.426	127.934	1665.456	31.506	-9.255	1703.089	184.317	57.809	1779.448	117.843	-39.331	1780.805
12601	42.00000	44.682	77.545	1755.991	198.183	-30.432	1677.901	138.595	127.931	1665.453	31.205	-8.957	1702.958	184.153	57.629	1779.468	117.369	-39.323	1780.753
12602	42.00333	44.596	77.8	1755.898	197.815	-30.642	1677.899	138.735	127.912	1665.443	30.886	-8.647	1702.834	183.986	57.437	1779.471	116.896	-39.302	1780.686
12603	42.00667	44.497	77.978	1755.743	197.561	-30.701	1677.866	138.886	127.912	1665.452	30.664	-8.394	1702.590	183.812	57.273	1779.497	116.497	-39.308	1780.535
12604	42.01000	44.41	78.219	1755.687	197.198	-30.974	1677.906	139.015	127.898	1665.485	30.341	-8.1	1702.510	183.635	57.076	1779.526	116.018	-39.299	1780.512
12605	42.01333	44.311	78.427	1755.564	196.9	-31.221	1677.923	139.143	127.896	1665.489	30.063	-7.843	1702.354	183.444	56.911	1779.549	115.567	-39.293	1780.445
12606	42.01667	44.188	78.634	1755.401	196.559	-31.416	1677.876	139.284	127.892	1665.489	29.757	-7.554	1702.109	183.225	56.698	1779.564	115.064	-39.314	1780.291
12607	42.02000	44.114	78.814	1755.315	196.246	-31.615	1677.816	139.427	127.838	1665.519	29.493	-7.306	1701.964	183.064	56.521	1779.599	114.651	-39.339	1780.197
12608	42.02333	43.986	78.938	1755.129	196.009	-31.598	1677.764	139.554	127.825	1665.526	29.291	-7.093	1701.655	182.864	56.33	1779.621	114.26	-39.375	1779.990
